phase,exposure_condition,batch_index,batch_size,start_example_index,end_example_index,elapsed_ms,gpu_synchronized_elapsed_ms
base_forward,base,223,16,3568,3583,139.83023900073022,136.6675429744646
base_forward,base,224,16,3584,3599,139.74106998648494,136.63483300479129
base_forward,base,225,16,3600,3615,139.71267000306398,136.65331300580874
base_forward,base,226,16,3616,3631,137.0279910042882,134.0830129920505
base_forward,base,227,16,3632,3647,139.96993796899915,136.94698101608083
base_forward,base,228,16,3648,3663,139.89327900344506,136.86731201596558
base_forward,base,229,16,3664,3679,139.77046904619783,136.69742300407961
base_forward,base,230,16,3680,3695,139.74518998293206,136.7289429763332
base_forward,base,231,16,3696,3711,139.64046101318672,136.54552400112152
base_forward,base,232,16,3712,3727,139.97322804061696,136.94042200222611
base_forward,base,233,16,3728,3743,139.95722803520039,136.94218097953126
base_forward,base,234,16,3744,3759,140.02572797471657,136.96222100406885
base_forward,base,235,16,3760,3775,139.98097798321396,136.96840102784336
base_forward,base,236,16,3776,3791,139.87376901786774,136.84660196304321
base_forward,base,237,16,3792,3807,139.95811797212809,136.93181105190888
base_forward,base,238,16,3808,3823,140.05724695743993,137.04087003134191
base_forward,base,239,16,3824,3839,140.08239802205935,136.99510099831969
base_forward,base,240,16,3840,3855,140.37087501492351,137.28120899759233
base_forward,base,241,16,3856,3871,140.25090599898249,137.17570900917053
base_forward,base,242,16,3872,3887,137.29429902741686,134.33947099838406
base_forward,base,243,16,3888,3903,137.40630797110498,134.41797101404518
base_forward,base,244,16,3904,3919,140.24951704777777,137.21225003246218
base_forward,base,245,16,3920,3935,140.17303596483544,137.07373000215739
base_forward,base,246,16,3936,3951,140.16443700529635,137.06154999090359
base_forward,base,247,16,3952,3967,140.22770698647946,137.13747001020238
base_forward,base,248,16,3968,3983,141.80869498522952,138.72801797697321
base_forward,base,249,16,3984,3999,140.27952600736171,137.16434000525624
base_forward,base,250,16,4000,4015,140.40066400775686,137.37943704472855
base_forward,base,251,16,4016,4031,140.26226603891701,137.1469700243324
base_forward,base,252,16,4032,4047,140.16028703190386,137.13220995850861
base_forward,base,253,16,4048,4063,140.35941602196544,137.27579003898427
base_forward,base,254,16,4064,4079,140.04009799100459,137.01595203019679
base_forward,base,255,16,4080,4095,140.24590596091002,137.20336003461853
base_forward,base,256,16,4096,4111,140.30476601328701,137.29683897690848
base_forward,base,257,16,4112,4127,140.23250603349879,137.21763005014509
base_forward,base,258,16,4128,4143,140.40177495917305,137.36835803138092
base_forward,base,259,16,4144,4159,140.24814602453262,137.12869997834787
base_forward,base,260,16,4160,4175,140.44784498400986,137.42703798925504
base_forward,base,261,16,4176,4191,140.46414400218055,137.39933801116422
base_forward,base,262,16,4192,4207,140.39967500139028,137.3986880062148
base_forward,base,263,16,4208,4223,140.3086360078305,137.26827898062766
base_forward,base,264,16,4224,4239,140.42147499276325,137.36329902894795
base_forward,base,265,16,4240,4255,140.53892396623269,137.52543699229136
base_forward,base,266,16,4256,4271,141.87092398060486,138.82085698423907
base_forward,base,267,16,4272,4287,140.63474297290668,137.51425698865205
base_forward,base,268,16,4288,4303,140.75738203246146,137.54554698243737
base_forward,base,269,16,4304,4319,140.60856401920319,137.59880699217319
