message_id,encryption_ms,scoring_ms,decryption_ms,end_to_end_ms
stage3_allow_mismatch_explanation_c20_v07,4.60262899287045,26.244318985845894,2.7255559689365327,33.84316200390458
stage3_allow_mismatch_explanation_c20_v08,4.592199984472245,26.136029977351427,2.816495019942522,33.78544299630448
stage3_allow_mismatch_explanation_c20_v09,4.587020026519895,26.531356968916953,2.787665056530386,34.1667199973017
stage3_allow_mismatch_explanation_c20_v10,4.6040089800953865,26.242499006912112,2.612456970382482,33.7173729785718
stage3_allow_audit_or_compliance_risk_review_c18_v01,4.577189974952489,26.19413996580988,2.8041350306011736,33.82030298234895
stage3_allow_audit_or_compliance_risk_review_c18_v02,4.56826901063323,25.94538201810792,2.7409869944676757,33.53669500211254
stage3_allow_audit_or_compliance_risk_review_c18_v03,4.61814901791513,26.313558977562934,2.723876037634909,33.919791982043535
stage3_allow_audit_or_compliance_risk_review_c18_v04,4.610449017491192,27.82851504161954,2.744606987107545,35.450768016744405
stage3_allow_audit_or_compliance_risk_review_c18_v05,4.622348991688341,26.21126000303775,2.4935079854913056,33.568974991794676
stage3_allow_audit_or_compliance_risk_review_c18_v06,4.57421998726204,26.177959982305765,2.7236560126766562,33.741544000804424
stage3_allow_audit_or_compliance_risk_review_c18_v07,4.562209011055529,26.29287901800126,3.1310730264522135,34.20963900862262
stage3_allow_audit_or_compliance_risk_review_c18_v08,4.586409020703286,26.272219023667276,2.714136033318937,33.83937198668718
stage3_allow_audit_or_compliance_risk_review_c18_v09,4.623070009984076,26.392047991976142,2.622066007461399,33.90540200052783
stage3_allow_audit_or_compliance_risk_review_c18_v10,4.575390019454062,26.31246898090467,2.824194962158799,33.957541978452355
stage3_allow_audit_or_compliance_risk_review_c19_v01,4.626408976037055,26.385287987068295,2.703375997953117,33.96309103118256
stage3_allow_audit_or_compliance_risk_review_c19_v02,4.5924700098112226,26.07215999159962,2.6455870247446,33.56849501142278
stage3_allow_audit_or_compliance_risk_review_c19_v03,4.591749981045723,26.373818051069975,2.751484978944063,33.93937204964459
stage3_allow_audit_or_compliance_risk_review_c19_v04,4.570709017571062,26.293798990081996,2.529717981815338,33.635883999522775
stage3_allow_audit_or_compliance_risk_review_c19_v05,4.589680000208318,26.346457947511226,2.5945670204237103,33.70516397990286
stage3_allow_audit_or_compliance_risk_review_c19_v06,4.561649984680116,26.339158008340746,2.632116957101971,33.73052302049473
stage3_allow_audit_or_compliance_risk_review_c19_v07,4.563900001812726,26.267159031704068,2.5263080024160445,33.59651501523331
stage3_allow_audit_or_compliance_risk_review_c19_v08,4.6078989980742335,26.426077994983643,2.7007859898731112,33.90850202413276
stage3_allow_audit_or_compliance_risk_review_c19_v09,4.559969995170832,26.24478901270777,2.8297650278545916,33.89861201867461
stage3_allow_audit_or_compliance_risk_review_c19_v10,4.5880889520049095,26.775084959808737,2.86119501106441,34.505626012105495
stage3_allow_audit_or_compliance_risk_review_c20_v01,5.301784025505185,27.0312920329161,2.8518050094135106,35.43727897340432
stage3_allow_audit_or_compliance_risk_review_c20_v02,4.710748034995049,26.713165047112852,2.68636696273461,34.388527972623706
stage3_allow_audit_or_compliance_risk_review_c20_v03,4.601519030984491,26.430977974087,2.6185669703409076,33.86344201862812
stage3_allow_audit_or_compliance_risk_review_c20_v04,4.6273290063254535,26.152380043640733,2.644527005031705,33.68546400452033
stage3_allow_audit_or_compliance_risk_review_c20_v05,4.657868994399905,26.28423902206123,2.411229012068361,33.59897498739883
stage3_allow_audit_or_compliance_risk_review_c20_v06,4.612400021869689,26.345328020397574,2.692426962312311,33.91455102246255
stage3_allow_audit_or_compliance_risk_review_c20_v07,4.602789995260537,26.510777010116726,2.7517149574123323,34.07712100306526
