phase,exposure_condition,batch_index,batch_size,start_example_index,end_example_index,elapsed_ms,gpu_synchronized_elapsed_ms
adapter_forward,10x,108,16,1728,1743,241.58734799129888,238.56941104168072
adapter_forward,10x,109,16,1744,1759,241.59874801989645,238.53280098410323
adapter_forward,10x,110,16,1760,1775,241.76509602693841,238.78599901217967
adapter_forward,10x,111,16,1776,1791,241.70080799376592,238.69148996891454
adapter_forward,10x,112,16,1792,1807,241.62991699995473,238.6080709984526
adapter_forward,10x,113,16,1808,1823,241.74216703977436,238.7087499955669
adapter_forward,10x,114,16,1824,1839,241.90381495282054,238.83298801956698
adapter_forward,10x,115,16,1840,1855,241.65271798847243,238.5907510179095
adapter_forward,10x,116,16,1856,1871,242.03626497182995,238.90389897860587
adapter_forward,10x,117,16,1872,1887,241.75435700453818,238.6668209801428
adapter_forward,10x,118,16,1888,1903,241.83349701343104,238.81064000306651
adapter_forward,10x,119,16,1904,1919,241.85415596002713,238.86048898566514
adapter_forward,10x,120,16,1920,1935,245.22113002603874,242.17382300412282
adapter_forward,10x,121,16,1936,1951,245.19658100325614,242.14408395346254
adapter_forward,10x,122,16,1952,1967,241.96353502338752,238.98003797512501
adapter_forward,10x,123,16,1968,1983,242.22615303006023,239.22437604051083
adapter_forward,10x,124,16,1984,1999,242.46316199423745,239.10452704876661
adapter_forward,10x,125,16,2000,2015,241.99698504526168,238.82349900668487
adapter_forward,10x,126,16,2016,2031,242.17556399526075,239.05506799928844
adapter_forward,10x,127,16,2032,2047,242.16603295644745,239.05443697003648
adapter_forward,10x,128,16,2048,2063,242.23362398333848,239.04548800783232
adapter_forward,10x,129,16,2064,2079,242.25893302354962,239.05171797377989
adapter_forward,10x,130,16,2080,2095,242.12628399254754,238.99433802580461
adapter_forward,10x,131,16,2096,2111,242.13883397169411,239.02353801531717
adapter_forward,10x,132,16,2112,2127,242.2911929897964,239.08778699114919
adapter_forward,10x,133,16,2128,2143,242.20358399907127,239.04243798460811
adapter_forward,10x,134,16,2144,2159,242.4077219911851,239.21583703486249
adapter_forward,10x,135,16,2160,2175,242.39521304843947,239.0720080002211
adapter_forward,10x,136,16,2176,2191,242.38023202633485,239.18591602705419
adapter_forward,10x,137,16,2192,2207,242.24859295645729,239.13592705503106
adapter_forward,10x,138,16,2208,2223,242.4669920001179,239.37734501669183
adapter_forward,10x,139,16,2224,2239,238.07868495350704,235.01281801145524
adapter_forward,10x,140,16,2240,2255,242.40543198538944,239.19760598801076
adapter_forward,10x,141,16,2256,2271,242.29016300523654,239.14524703286588
adapter_forward,10x,142,16,2272,2287,242.4594119656831,239.26673596724868
adapter_forward,10x,143,16,2288,2303,242.16449400410056,238.99656801950186
adapter_forward,10x,144,16,2304,2319,242.26910300785676,239.08626701449975
adapter_forward,10x,145,16,2320,2335,242.40249203285202,239.30356500204653
adapter_forward,10x,146,16,2336,2351,242.41020303452387,239.2962159938179
adapter_forward,10x,147,16,2352,2367,242.71245900308713,239.59529300918803
adapter_forward,10x,148,16,2368,2383,242.58457095129415,239.48494403157383
adapter_forward,10x,149,16,2384,2399,242.5725520006381,239.3834560061805
adapter_forward,10x,150,16,2400,2415,242.5581609713845,239.43395400419831
adapter_forward,10x,151,16,2416,2431,242.55366204306483,239.36268599936739
adapter_forward,10x,152,16,2432,2447,242.63954994967207,239.44851401029155
adapter_forward,10x,153,16,2448,2463,242.80075001297519,239.63003401877359
adapter_forward,10x,154,16,2464,2479,242.67628998495638,239.48261502664536
adapter_forward,10x,155,16,2480,2495,242.74350999621674,239.44483499508351
adapter_forward,10x,156,16,2496,2511,242.57864098763093,239.4593550125137
adapter_forward,10x,157,16,2512,2527,242.56617104401812,239.4120650133118
adapter_forward,10x,158,16,2528,2543,242.75247001787648,239.53871498815715
adapter_forward,10x,159,16,2544,2559,242.67697002505884,239.5681039779447
adapter_forward,10x,160,16,2560,2575,242.507282004226,239.34314597863704
adapter_forward,10x,161,16,2576,2591,242.43067199131474,239.43410499487072
adapter_forward,10x,162,16,2592,2607,242.4920320045203,239.48071501217782
adapter_forward,10x,163,16,2608,2623,242.6202810020186,239.6245640120469
adapter_forward,10x,164,16,2624,2639,242.64918104745448,239.64860301930457
adapter_forward,10x,165,16,2640,2655,242.69883095985278,239.63607399491593
adapter_forward,10x,166,16,2656,2671,242.74739902466536,239.68168301507831
adapter_forward,10x,167,16,2672,2687,242.55561199970543,239.47912501171231
adapter_forward,10x,168,16,2688,2703,242.57788102841005,239.56778401043266
adapter_forward,10x,169,16,2704,2719,242.46590200345963,239.46559499017894
adapter_forward,10x,170,16,2720,2735,242.9720790241845,239.88840205129236
adapter_forward,10x,171,16,2736,2751,243.11871704412624,239.7706619813107
adapter_forward,10x,172,16,2752,2767,242.64276097528636,239.52256399206817
adapter_forward,10x,173,16,2768,2783,242.69571102922782,239.5087750046514
adapter_forward,10x,174,16,2784,2799,242.7029800019227,239.50534401228651
adapter_forward,10x,175,16,2800,2815,243.03370801499113,240.01214100280777
adapter_forward,10x,176,16,2816,2831,242.73863999405876,239.63813402224332
adapter_forward,10x,177,16,2832,2847,242.79882997507229,239.66974398354068
adapter_forward,10x,178,16,2848,2863,242.61191097320989,239.63177396217361
adapter_forward,10x,179,16,2864,2879,242.77725000865757,239.77735301014036
adapter_forward,10x,180,16,2880,2895,242.75494995526969,239.7472930024378
adapter_forward,10x,181,16,2896,2911,242.63506103307009,239.64451398933306
adapter_forward,10x,182,16,2912,2927,242.59078101022169,239.50677504763007
adapter_forward,10x,183,16,2928,2943,242.78849002439529,239.78517297655344
adapter_forward,10x,184,16,2944,2959,242.76928004110232,239.70820300746709
adapter_forward,10x,185,16,2960,2975,243.03753796266392,239.85160200390965
adapter_forward,10x,186,16,2976,2991,242.85157897975296,239.71513303695247
adapter_forward,10x,187,16,2992,3007,242.5602920120582,239.55657501937822
adapter_forward,10x,188,16,3008,3023,242.62377101695165,239.61139394668862
adapter_forward,10x,189,16,3024,3039,242.70812096074224,239.62418403243646
adapter_forward,10x,190,16,3040,3055,242.75602999841794,239.69756398582831
adapter_forward,10x,191,16,3056,3071,242.75633000070229,239.63832401204854
adapter_forward,10x,192,16,3072,3087,242.68539098557085,239.66147395549342
adapter_forward,10x,193,16,3088,3103,242.67778103239834,239.6589340060018
adapter_forward,10x,194,16,3104,3119,242.85143899032846,239.77882298640907
adapter_forward,10x,195,16,3120,3135,242.72259103599936,239.61770400637761
adapter_forward,10x,196,16,3136,3151,242.62595101026818,239.64026395697147
adapter_forward,10x,197,16,3152,3167,242.8793590515852,239.81678200652823
adapter_forward,10x,198,16,3168,3183,242.79922997811809,239.80296199442819
adapter_forward,10x,199,16,3184,3199,242.99375899136066,239.91995200049132
adapter_forward,10x,200,16,3200,3215,242.95952799730003,239.91874104831368
adapter_forward,10x,201,16,3216,3231,243.02232899935916,239.94912201305851
adapter_forward,10x,202,16,3232,3247,242.78781999601051,239.79966301703826
adapter_forward,10x,203,16,3248,3263,242.90161899989471,239.87709195353091
adapter_forward,10x,204,16,3264,3279,243.21706697810441,240.15412002336234
adapter_forward,10x,205,16,3280,3295,242.87264997838065,239.86122297355905
adapter_forward,10x,206,16,3296,3311,242.94828803976998,239.94372104061767
adapter_forward,10x,207,16,3312,3327,242.90400999598205,239.90017198957503
adapter_forward,10x,208,16,3328,3343,243.02709801122546,239.95057196589187
adapter_forward,10x,209,16,3344,3359,242.82010999741033,239.77393296081573
adapter_forward,10x,210,16,3360,3375,242.78389103710651,239.78964297566563
adapter_forward,10x,211,16,3376,3391,242.67008004244417,239.70444401493296
adapter_forward,10x,212,16,3392,3407,242.95968899969012,239.87126199062914
adapter_forward,10x,213,16,3408,3423,243.03073901683092,240.03016098868102
adapter_forward,10x,214,16,3424,3439,243.07211802806705,239.97762199724093
adapter_forward,10x,215,16,3440,3455,243.00248897634447,239.92801201529801
adapter_forward,10x,216,16,3456,3471,242.8482900140807,239.77269401075318
adapter_forward,10x,217,16,3472,3487,242.82524897716939,239.81854197336361
adapter_forward,10x,218,16,3488,3503,242.66619200352579,239.6739239920862
adapter_forward,10x,219,16,3504,3519,242.65970103442669,239.67871401691809
adapter_forward,10x,220,16,3520,3535,242.84627998713404,239.73888298496604
adapter_forward,10x,221,16,3536,3551,242.82496998785064,239.7160729742609
adapter_forward,10x,222,16,3552,3567,242.72009101696312,239.72243396565318
adapter_forward,10x,223,16,3568,3583,242.82653001137078,239.75440301001072
adapter_forward,10x,224,16,3584,3599,242.87483998341486,239.71998400520533
adapter_forward,10x,225,16,3600,3615,242.84737004199997,239.85824303235859
adapter_forward,10x,226,16,3616,3631,238.71821101056412,235.69175397278741
adapter_forward,10x,227,16,3632,3647,242.90253996150568,239.91806199774146
adapter_forward,10x,228,16,3648,3663,242.89529898669571,239.90755196427926
adapter_forward,10x,229,16,3664,3679,243.08079900220037,240.01171201234683
adapter_forward,10x,230,16,3680,3695,243.00092796329409,240.00027100555599
adapter_forward,10x,231,16,3696,3711,243.07724897516891,240.08979101199657
adapter_forward,10x,232,16,3712,3727,243.04934800602496,240.02864101203158
adapter_forward,10x,233,16,3728,3743,242.97774897422642,239.90526201669127
adapter_forward,10x,234,16,3744,3759,243.23812796501443,240.23301003035158
adapter_forward,10x,235,16,3760,3775,243.18586802110076,240.10750104207546
adapter_forward,10x,236,16,3776,3791,243.05341800209135,240.0573409977369
adapter_forward,10x,237,16,3792,3807,243.34130703937262,240.27686996851116
adapter_forward,10x,238,16,3808,3823,242.99960804637522,239.97522197896615
adapter_forward,10x,239,16,3824,3839,243.28892701305449,240.27581902919337
adapter_forward,10x,240,16,3840,3855,243.26961702900007,240.21342996275052
adapter_forward,10x,241,16,3856,3871,243.25235700234771,240.18065998097882
adapter_forward,10x,242,16,3872,3887,238.88138099573553,235.84463400766253
adapter_forward,10x,243,16,3888,3903,238.95532899769023,235.92787201050669
adapter_forward,10x,244,16,3904,3919,243.04149899398908,240.0506209814921
adapter_forward,10x,245,16,3920,3935,243.13538800925016,240.15623005107045
adapter_forward,10x,246,16,3936,3951,243.24522801907733,240.22379104280844
adapter_forward,10x,247,16,3952,3967,243.21484699612483,240.1488009491004
adapter_forward,10x,248,16,3968,3983,246.53288198169321,243.40932600898668
adapter_forward,10x,249,16,3984,3999,243.37287701200694,240.35815900424495
adapter_forward,10x,250,16,4000,4015,243.27129701850936,240.25323998648673
adapter_forward,10x,251,16,4016,4031,243.32651600707322,240.32626900589094
adapter_forward,10x,252,16,4032,4047,243.34827699931338,240.36662897560745
adapter_forward,10x,253,16,4048,4063,243.34294599248096,240.25153997354209
adapter_forward,10x,254,16,4064,4079,243.30338701838627,240.29334902297705
adapter_forward,10x,255,16,4080,4095,243.36972698802128,240.27286999626085
adapter_forward,10x,256,16,4096,4111,243.38363599963486,240.36980897653848
adapter_forward,10x,257,16,4112,4127,243.28604695620015,240.2976700104773
adapter_forward,10x,258,16,4128,4143,243.12690895749256,240.10923196328804
adapter_forward,10x,259,16,4144,4159,243.4143660357222,240.40149000938982
adapter_forward,10x,260,16,4160,4175,243.30685602035373,240.30241899890825
adapter_forward,10x,261,16,4176,4191,243.27208800241351,240.19431095803156
adapter_forward,10x,262,16,4192,4207,243.37423598626629,240.28048000764102
adapter_forward,10x,263,16,4208,4223,243.5048459446989,240.46811898006126
adapter_forward,10x,264,16,4224,4239,243.27535700285807,240.27247994672507
adapter_forward,10x,265,16,4240,4255,243.16843796987087,240.17551098950207
adapter_forward,10x,266,16,4256,4271,246.71396100893617,243.59681399073452
adapter_forward,10x,267,16,4272,4287,243.50703600794077,240.41164905065671
adapter_forward,10x,268,16,4288,4303,243.31213702680543,240.2309009921737
adapter_forward,10x,269,16,4304,4319,243.3596370392479,240.35778001416475
adapter_forward,10x,270,16,4320,4335,243.35382698336616,240.26887002401054
adapter_forward,10x,271,16,4336,4351,243.42872598208487,240.31716899480671
adapter_forward,10x,272,16,4352,4367,243.40858700452372,240.2980899787508
adapter_forward,10x,273,16,4368,4383,243.4493659529835,240.44891900848597
adapter_forward,10x,274,16,4384,4399,243.37458598893136,240.29117997270077
adapter_forward,10x,275,16,4400,4415,243.33237699465826,240.33581896219403
adapter_forward,10x,276,16,4416,4431,246.83926103170961,243.78745397552848
adapter_forward,10x,277,16,4432,4447,243.53991501266137,240.46933796489611
adapter_forward,10x,278,16,4448,4463,243.31598699791357,240.33552897162735
adapter_forward,10x,279,16,4464,4479,243.27204801375046,240.19399099051952
adapter_forward,10x,280,16,4480,4495,243.49252600222826,240.50884897587821
adapter_forward,10x,281,16,4496,4511,239.20714802807197,236.16554198088124
adapter_forward,10x,282,16,4512,4527,243.28187701757997,240.19644100917503
adapter_forward,10x,283,16,4528,4543,243.52575599914417,240.51464902004227
adapter_forward,10x,284,16,4544,4559,246.91755999810994,243.8711830182001
adapter_forward,10x,285,16,4560,4575,243.59575496055186,240.50872900988907
adapter_forward,10x,286,16,4576,4591,243.65742498775944,240.5956179718487
adapter_forward,10x,287,16,4592,4607,243.78924304619431,240.69113697623834
adapter_forward,10x,288,16,4608,4623,243.60673502087593,240.59036799008027
adapter_forward,10x,289,16,4624,4639,243.65712498547509,240.60320801800117
adapter_forward,10x,290,16,4640,4655,243.93056298140436,240.90035603148863
adapter_forward,10x,291,16,4656,4671,243.81062301108614,240.70987704908475
adapter_forward,10x,292,16,4672,4687,243.94163303077221,240.91437598690391
adapter_forward,10x,293,16,4688,4703,244.13122102851048,241.13286403007805
adapter_forward,10x,294,16,4704,4719,244.00071200216189,240.94642500858754
adapter_forward,10x,295,16,4720,4735,243.88506298419088,240.79601600533351
adapter_forward,10x,296,16,4736,4751,244.05853200005367,241.07318499591202
adapter_forward,10x,297,16,4752,4767,244.04257198330015,241.01429502479732
adapter_forward,10x,298,16,4768,4783,244.14669099496678,241.06500501511618
adapter_forward,10x,299,16,4784,4799,243.78154397709295,240.74634700082242
adapter_forward,10x,300,16,4800,4815,243.97419200977311,240.83695595618337
adapter_forward,10x,301,16,4816,4831,243.96987300133333,240.89250602992252
adapter_forward,10x,302,16,4832,4847,243.89364302624017,240.87928596418351
adapter_forward,10x,303,16,4848,4863,243.89412300661206,240.85314600961283
adapter_forward,10x,304,16,4864,4879,243.9649419975467,240.84046599455178
adapter_forward,10x,305,16,4880,4895,244.00078295730054,240.96700601512566
adapter_forward,10x,306,16,4896,4911,244.23196003772318,241.21072300476953
adapter_forward,10x,307,16,4912,4927,243.94359299913049,240.920775977429
adapter_forward,10x,308,16,4928,4943,243.73549403389916,240.64286699285731
adapter_forward,10x,309,16,4944,4959,243.70084499241784,240.6855080043897
adapter_forward,10x,310,16,4960,4975,243.88779298169538,240.82473601447418
adapter_forward,10x,311,16,4976,4991,243.72194497846067,240.73143803980201
adapter_forward,10x,312,16,4992,5007,239.53168600564823,236.50768998777494
adapter_forward,10x,313,16,5008,5023,244.00653195334598,240.93468603678048
adapter_forward,10x,314,16,5024,5039,243.83116402896121,240.84934702841565
adapter_forward,10x,315,16,5040,5055,243.7667140038684,240.76924700057134
adapter_forward,10x,316,16,5056,5071,243.90015302924439,240.89714605361223
adapter_forward,10x,317,16,5072,5087,243.91202296828851,240.77746697003022
adapter_forward,10x,318,16,5088,5103,243.69105498772115,240.55632902309299
adapter_forward,10x,319,16,5104,5119,243.69487498188391,240.62486801994964
adapter_forward,10x,320,16,5120,5135,243.74983401503414,240.63044803915545
adapter_forward,10x,321,16,5136,5151,243.80769400158897,240.75369699858129
adapter_forward,10x,322,16,5152,5167,244.09518198808655,241.02499498985708
adapter_forward,10x,323,16,5168,5183,243.81911399541423,240.78157701296732
adapter_forward,10x,324,16,5184,5199,243.81356401136145,240.64192798687145
adapter_forward,10x,325,16,5200,5215,243.84282401297241,240.7618670258671
adapter_forward,10x,326,16,5216,5231,243.70444496162236,240.62867899192497
adapter_forward,10x,327,16,5232,5247,243.85006295051426,240.77950697392225
adapter_forward,10x,328,16,5248,5263,243.88418399030343,240.84172700531781
adapter_forward,10x,329,16,5264,5279,243.86447301367298,240.77705695526674
adapter_forward,10x,330,16,5280,5295,243.78048494691029,240.80940702697262
adapter_forward,10x,331,16,5296,5311,243.98844200186431,240.91039603808895
adapter_forward,10x,332,16,5312,5327,239.5108169876039,236.55381897697225
adapter_forward,10x,333,16,5328,5343,244.01700199814513,241.01304495707154
adapter_forward,10x,334,16,5344,5359,243.76589502207935,240.69733795477077
adapter_forward,10x,335,16,5360,5375,243.79757401766255,240.7526369788684
adapter_forward,10x,336,16,5376,5391,243.64982597762719,240.64512900076807
adapter_forward,10x,337,16,5392,5407,243.6421659658663,240.55856902850792
adapter_forward,10x,338,16,5408,5423,243.64953499753028,240.64425803953782
adapter_forward,10x,339,16,5424,5439,243.63860598532483,240.56352901970968
adapter_forward,10x,340,16,5440,5455,243.65255498560145,240.65911798970774
adapter_forward,10x,341,16,5456,5471,243.76976402709261,240.68347696447745
adapter_forward,10x,342,16,5472,5487,243.8526339828968,240.78997696051374
adapter_forward,10x,343,16,5488,5503,243.54096699971706,240.51126895938069
adapter_forward,10x,344,16,5504,5519,243.95048303995281,240.94542599050328
adapter_forward,10x,345,16,5520,5535,239.55691599985585,236.53188900789246
adapter_forward,10x,346,16,5536,5551,243.7929650186561,240.77969696372747
adapter_forward,10x,347,16,5552,5567,243.69656504131854,240.68306799745187
adapter_forward,10x,348,16,5568,5583,243.7933650217019,240.76675798278302
adapter_forward,10x,349,16,5584,5599,243.84685500990599,240.84502697223797
adapter_forward,10x,350,16,5600,5615,243.99422202259302,240.91102596139535
adapter_forward,10x,351,16,5616,5631,243.74205502681434,240.6675280071795
adapter_forward,10x,352,16,5632,5647,244.17243199422956,241.07622500741854
adapter_forward,10x,353,16,5648,5663,243.97798301652074,240.98717601737007
adapter_forward,10x,354,16,5664,5679,243.86113404762,240.79961702227592
adapter_forward,10x,355,16,5680,5695,244.12127200048417,241.10033502802253
adapter_forward,10x,356,16,5696,5711,243.94228303572163,240.92501599807292
adapter_forward,10x,357,16,5712,5727,244.1114520188421,241.09925498487428
adapter_forward,10x,358,16,5728,5743,243.98310302058235,240.88644603034481
adapter_forward,10x,359,16,5744,5759,247.42960801813751,244.28039096528664
adapter_forward,10x,360,16,5760,5775,244.00453403359279,240.93201704090461
adapter_forward,10x,361,16,5776,5791,243.92253300175071,240.92007597209886
adapter_forward,10x,362,16,5792,5807,243.83605498587713,240.75790797360241
adapter_forward,10x,363,16,5808,5823,243.96977300057188,240.87795702507719
adapter_forward,10x,364,16,5824,5839,239.48628699872643,236.45466001471505
adapter_forward,10x,365,16,5840,5855,244.1113120294176,240.96389597980306
adapter_forward,10x,366,16,5856,5871,244.04742300976068,240.94925599638373
adapter_forward,10x,367,16,5872,5887,243.95988299511373,240.94991595484316
adapter_forward,10x,368,16,5888,5903,244.01099298847839,240.92563596786931
adapter_forward,10x,369,16,5904,5919,243.90659399796277,240.90977699961513
adapter_forward,10x,370,16,5920,5935,244.01352298446,240.89941597776487
adapter_forward,10x,371,16,5936,5951,244.08986303023994,241.08635605080053
adapter_forward,10x,372,16,5952,5967,243.83234395645559,240.84555701119825
adapter_forward,10x,373,16,5968,5983,244.00992301525548,240.93146598897874
adapter_forward,10x,374,16,5984,5999,243.76422498608008,240.67270796513185
adapter_forward,10x,375,16,6000,6015,243.98791400017217,240.97038700710982
adapter_forward,10x,376,16,6016,6031,239.5787060377188,236.48148996289819
adapter_forward,10x,377,16,6032,6047,243.9210339798592,240.84063700865954
adapter_forward,10x,378,16,6048,6063,243.89896402135491,240.81123701762408
adapter_forward,10x,379,16,6064,6079,243.80545498570427,240.80604797927663
adapter_forward,10x,380,16,6080,6095,243.86881402460858,240.86980702122673
adapter_forward,10x,381,16,6096,6111,244.11085201427341,241.05806503212079
adapter_forward,10x,382,16,6112,6127,243.8396550132893,240.75331800850108
adapter_forward,10x,383,16,6128,6143,243.91752399969846,240.90477701975033
adapter_forward,10x,384,16,6144,6159,243.73576504876837,240.58050900930539
adapter_forward,10x,385,16,6160,6175,243.68757603224367,240.71517802076414
adapter_forward,10x,386,16,6176,6191,243.69418498827145,240.61886803247035
adapter_forward,10x,387,16,6192,6207,244.01714402483776,240.93567702220753
adapter_forward,10x,388,16,6208,6223,243.79897397011518,240.80058699473739
