phase,exposure_condition,batch_index,batch_size,start_example_index,end_example_index,elapsed_ms,gpu_synchronized_elapsed_ms
adapter_forward,50x,45,16,720,735,240.77990098157898,237.62385500594974
adapter_forward,50x,46,16,736,751,241.17484799353406,238.03115205373615
adapter_forward,50x,47,16,752,767,240.92931102495641,237.81554395100102
adapter_forward,50x,48,16,768,783,241.18577799526975,238.03537199273705
adapter_forward,50x,49,16,784,799,241.02642899379134,237.84726299345493
adapter_forward,50x,50,16,800,815,241.17527902126312,237.98155301483348
adapter_forward,50x,51,16,816,831,241.15129804704338,237.96837200643495
adapter_forward,50x,52,16,832,847,241.120898979716,237.92569298529997
adapter_forward,50x,53,16,848,863,241.20420898543671,238.02077298751101
adapter_forward,50x,54,16,864,879,241.04813899612054,237.96319303801283
adapter_forward,50x,55,16,880,895,241.12874903948978,238.0035929963924
adapter_forward,50x,56,16,896,911,241.17479799315333,238.07758203474805
adapter_forward,50x,57,16,912,927,237.05254000378773,234.00844295974821
adapter_forward,50x,58,16,928,943,241.28245800966397,238.15425101201981
adapter_forward,50x,59,16,944,959,241.14836798980832,237.94350202661008
adapter_forward,50x,60,16,960,975,241.35958700207993,238.19907999131829
adapter_forward,50x,61,16,976,991,241.34489800781012,238.15786198247224
adapter_forward,50x,62,16,992,1007,241.30235699703917,238.22105099679902
adapter_forward,50x,63,16,1008,1023,237.30712797259912,234.22393103828654
adapter_forward,50x,64,16,1024,1039,241.37496697949246,238.22514101630077
adapter_forward,50x,65,16,1040,1055,244.60825300775468,241.46104702958837
adapter_forward,50x,66,16,1056,1071,241.54348601587117,238.33388002822176
adapter_forward,50x,67,16,1072,1087,241.4992360281758,238.37872000876814
adapter_forward,50x,68,16,1088,1103,241.51913594687358,238.39785001473501
adapter_forward,50x,69,16,1104,1119,241.37065699324012,238.24672098271549
adapter_forward,50x,70,16,1120,1135,241.37668695766479,238.26052999356762
adapter_forward,50x,71,16,1136,1151,241.29918799735606,238.15531202126294
adapter_forward,50x,72,16,1152,1167,241.32241704501212,238.19561098935083
adapter_forward,50x,73,16,1168,1183,241.45218700869009,238.32290002610534
adapter_forward,50x,74,16,1184,1199,241.50746600935236,238.36378997657448
adapter_forward,50x,75,16,1200,1215,241.44167697522789,238.28863102244213
adapter_forward,50x,76,16,1216,1231,241.8513530283235,238.72802703408524
adapter_forward,50x,77,16,1232,1247,241.68860499048606,238.51089901290834
adapter_forward,50x,78,16,1248,1263,241.78455403307453,238.61567804124206
adapter_forward,50x,79,16,1264,1279,244.86616102512926,241.63512495579198
adapter_forward,50x,80,16,1280,1295,241.25825800001621,238.04922198178247
adapter_forward,50x,81,16,1296,1311,241.71406496316195,238.57281898381189
adapter_forward,50x,82,16,1312,1327,241.70233495533466,238.55070897843689
adapter_forward,50x,83,16,1328,1343,241.93130299681798,238.70623798575252
adapter_forward,50x,84,16,1344,1359,241.77304399199784,238.66428801557049
adapter_forward,50x,85,16,1360,1375,245.18897896632552,241.96589301573113
adapter_forward,50x,86,16,1376,1391,241.66920402785763,238.51316899526864
adapter_forward,50x,87,16,1392,1407,241.50966701563448,238.35749999852851
adapter_forward,50x,88,16,1408,1423,241.30986700765789,238.13804099336267
adapter_forward,50x,89,16,1424,1439,241.54952599201351,238.40507899876684
adapter_forward,50x,90,16,1440,1455,241.4668770506978,238.32151002716273
adapter_forward,50x,91,16,1456,1471,241.44775699824095,238.29115100670606
adapter_forward,50x,92,16,1472,1487,241.5699060074985,238.36959002073854
adapter_forward,50x,93,16,1488,1503,241.48950603557751,238.31848002737388
adapter_forward,50x,94,16,1504,1519,237.45655699167401,234.39216002589092
adapter_forward,50x,95,16,1520,1535,241.57246598042548,238.40721999295056
adapter_forward,50x,96,16,1536,1551,241.57353601185605,238.40149998432025
adapter_forward,50x,97,16,1552,1567,241.56742601189762,238.45198901835829
adapter_forward,50x,98,16,1568,1583,241.4879470015876,238.37261996231973
adapter_forward,50x,99,16,1584,1599,241.6211650124751,238.43338899314404
adapter_forward,50x,100,16,1600,1615,241.47761694621295,238.30770095810294
adapter_forward,50x,101,16,1616,1631,241.5518460329622,238.45861997688189
adapter_forward,50x,102,16,1632,1647,241.65116500807926,238.45288902521133
adapter_forward,50x,103,16,1648,1663,241.67898599989712,238.49709995556623
adapter_forward,50x,104,16,1664,1679,241.79422395536676,238.62044903216884
adapter_forward,50x,105,16,1680,1695,241.7053550016135,238.52441896451637
adapter_forward,50x,106,16,1696,1711,241.52499600313604,238.3808100130409
adapter_forward,50x,107,16,1712,1727,241.70747504103929,238.53753902949393
adapter_forward,50x,108,16,1728,1743,241.6565150488168,238.55584801640362
adapter_forward,50x,109,16,1744,1759,241.72471498604864,238.54193900479004
adapter_forward,50x,110,16,1760,1775,241.53141700662673,238.36344998562708
adapter_forward,50x,111,16,1776,1791,241.5412759874016,238.33806102629751
adapter_forward,50x,112,16,1792,1807,241.63012596545741,238.56115899980068
adapter_forward,50x,113,16,1808,1823,241.56887701246887,238.44015999929979
adapter_forward,50x,114,16,1824,1839,241.51772604091093,238.43949899310246
adapter_forward,50x,115,16,1840,1855,241.36984802316874,238.18125197431073
adapter_forward,50x,116,16,1856,1871,241.58284603618085,238.32657100865617
adapter_forward,50x,117,16,1872,1887,241.38970696367323,238.31981996772811
adapter_forward,50x,118,16,1888,1903,241.64270603796467,238.49421902559698
adapter_forward,50x,119,16,1904,1919,241.69466499006376,238.57724899426103
adapter_forward,50x,120,16,1920,1935,244.88709098659456,241.62419600179419
adapter_forward,50x,121,16,1936,1951,244.85050101066008,241.7814540094696
adapter_forward,50x,122,16,1952,1967,241.50865699630231,238.44729003030807
adapter_forward,50x,123,16,1968,1983,241.48843699367717,238.45065996283665
adapter_forward,50x,124,16,1984,1999,241.72083497978747,238.71354700531811
adapter_forward,50x,125,16,2000,2015,241.70470598619431,238.72658796608448
adapter_forward,50x,126,16,2016,2031,241.74887500703335,238.64510800922289
adapter_forward,50x,127,16,2032,2047,241.5978760109283,238.59738896135241
adapter_forward,50x,128,16,2048,2063,241.67632596800104,238.59414900653064
adapter_forward,50x,129,16,2064,2079,241.62779503967613,238.63336798967794
adapter_forward,50x,130,16,2080,2095,241.78888503229246,238.71585802407935
adapter_forward,50x,131,16,2096,2111,241.61767598707229,238.53938898537308
adapter_forward,50x,132,16,2112,2127,241.81673402199522,238.75617695739493
adapter_forward,50x,133,16,2128,2143,242.13705200236291,238.73374698450789
adapter_forward,50x,134,16,2144,2159,241.93947401363403,238.73138800263405
adapter_forward,50x,135,16,2160,2175,242.35911999130622,239.16591401211917
adapter_forward,50x,136,16,2176,2191,241.89439398469403,238.77906700363383
adapter_forward,50x,137,16,2192,2207,241.81322497315705,238.68399800267071
adapter_forward,50x,138,16,2208,2223,242.00666300021112,238.81171696120873
adapter_forward,50x,139,16,2224,2239,237.81825398327783,234.67142798472196
adapter_forward,50x,140,16,2240,2255,242.09470301866531,238.86333697009832
adapter_forward,50x,141,16,2256,2271,241.97618296602741,238.85411699302495
adapter_forward,50x,142,16,2272,2287,241.86036403989419,238.72826696606353
adapter_forward,50x,143,16,2288,2303,241.8547950219363,238.64983901148662
adapter_forward,50x,144,16,2304,2319,241.89635401125997,238.78186801448464
adapter_forward,50x,145,16,2320,2335,242.11676203412935,238.97432599915192
adapter_forward,50x,146,16,2336,2351,241.939163999632,238.7488879612647
adapter_forward,50x,147,16,2352,2367,241.81610398227349,238.69988799560815
adapter_forward,50x,148,16,2368,2383,241.5945659740828,238.49646898452193
adapter_forward,50x,149,16,2384,2399,241.48561799665913,238.39269101154059
adapter_forward,50x,150,16,2400,2415,241.83096498018131,238.721297995653
adapter_forward,50x,151,16,2416,2431,241.83567496947944,238.57871996005997
adapter_forward,50x,152,16,2432,2447,241.95642402628437,238.80589799955487
adapter_forward,50x,153,16,2448,2463,241.96381401270628,238.753458019346
adapter_forward,50x,154,16,2464,2479,241.89117300556973,238.76122699584812
adapter_forward,50x,155,16,2480,2495,241.87176499981433,238.70887799421325
adapter_forward,50x,156,16,2496,2511,241.93825304973871,238.7197469943203
adapter_forward,50x,157,16,2512,2527,241.90462403930724,238.76272700726986
adapter_forward,50x,158,16,2528,2543,241.84487498132512,238.63635899033397
adapter_forward,50x,159,16,2544,2559,241.90943402936682,238.70040796464309
adapter_forward,50x,160,16,2560,2575,242.05586302559823,238.83825703524053
adapter_forward,50x,161,16,2576,2591,242.03383299754933,238.87528700288385
adapter_forward,50x,162,16,2592,2607,242.23767197690904,239.01739600114524
adapter_forward,50x,163,16,2608,2623,242.29530099546537,239.16933499276638
adapter_forward,50x,164,16,2624,2639,242.14214202947915,238.97784599103034
adapter_forward,50x,165,16,2640,2655,242.39351000869647,239.15295500773937
adapter_forward,50x,166,16,2656,2671,242.30817100033164,239.09663502126932
adapter_forward,50x,167,16,2672,2687,242.13331303326413,238.97597601171583
adapter_forward,50x,168,16,2688,2703,242.23990098107606,239.10130496369675
adapter_forward,50x,169,16,2704,2719,242.26585199357942,239.04287599725649
adapter_forward,50x,170,16,2720,2735,242.44291998911649,239.22327498439699
adapter_forward,50x,171,16,2736,2751,242.45014000916854,239.32982399128377
adapter_forward,50x,172,16,2752,2767,242.25491099059582,239.10512495785952
adapter_forward,50x,173,16,2768,2783,242.31349199544638,239.20798499602824
adapter_forward,50x,174,16,2784,2799,242.27877100929618,239.15356502402574
adapter_forward,50x,175,16,2800,2815,242.34927102224901,239.12003595614806
adapter_forward,50x,176,16,2816,2831,242.30239097960293,239.17490500025451
adapter_forward,50x,177,16,2832,2847,241.99536297237501,238.86976699577644
adapter_forward,50x,178,16,2848,2863,242.15598299633712,238.90998703427613
adapter_forward,50x,179,16,2864,2879,242.06619302276522,238.93156700069085
adapter_forward,50x,180,16,2880,2895,242.35703103477135,239.08713599666953
adapter_forward,50x,181,16,2896,2911,242.17528197914362,239.01787598151714
adapter_forward,50x,182,16,2912,2927,242.31207103002816,239.0471359831281
adapter_forward,50x,183,16,2928,2943,242.44107003323734,239.21009403420612
adapter_forward,50x,184,16,2944,2959,242.32242099242285,239.20725402422249
adapter_forward,50x,185,16,2960,2975,242.47309996280819,239.26720401505008
adapter_forward,50x,186,16,2976,2991,242.51650995574892,239.22727396711707
adapter_forward,50x,187,16,2992,3007,242.41699004778638,239.18937501730397
adapter_forward,50x,188,16,3008,3023,242.50381003366783,239.37282303813845
adapter_forward,50x,189,16,3024,3039,242.70191899267957,239.51749299885705
adapter_forward,50x,190,16,3040,3055,242.38422000780702,239.19233400374651
adapter_forward,50x,191,16,3056,3071,242.40174097940326,239.18859503464773
adapter_forward,50x,192,16,3072,3087,242.35899100312963,239.23336499137804
adapter_forward,50x,193,16,3088,3103,242.3730610171333,239.2233349964954
adapter_forward,50x,194,16,3104,3119,242.81973700271919,239.61898102425039
adapter_forward,50x,195,16,3120,3135,242.4460609909147,239.32323401095346
adapter_forward,50x,196,16,3136,3151,242.66080796951428,239.43885299377143
adapter_forward,50x,197,16,3152,3167,242.79043800197542,239.64150197571144
adapter_forward,50x,198,16,3168,3183,242.61401896364987,239.48024300625548
adapter_forward,50x,199,16,3184,3199,242.53662000410259,239.39136404078454
adapter_forward,50x,200,16,3200,3215,242.63334897113964,239.40177401527762
adapter_forward,50x,201,16,3216,3231,242.75386903900653,239.56051300046965
adapter_forward,50x,202,16,3232,3247,242.68723797285929,239.46389299817383
adapter_forward,50x,203,16,3248,3263,242.87976697087288,239.67790097231045
adapter_forward,50x,204,16,3264,3279,242.78261797735468,239.60278194863349
adapter_forward,50x,205,16,3280,3295,242.78946802951396,239.67146099312231
adapter_forward,50x,206,16,3296,3311,242.64568899525329,239.50665298616514
adapter_forward,50x,207,16,3312,3327,242.86104697966948,239.60600199643523
adapter_forward,50x,208,16,3328,3343,242.77930799871683,239.65345200849697
adapter_forward,50x,209,16,3344,3359,242.89906700141728,239.78353099664673
adapter_forward,50x,210,16,3360,3375,242.68144904635847,239.56016299780458
adapter_forward,50x,211,16,3376,3391,242.72297800052911,239.59000204922631
adapter_forward,50x,212,16,3392,3407,242.78237798716873,239.65825198683888
adapter_forward,50x,213,16,3408,3423,242.89055704139173,239.67472097137943
adapter_forward,50x,214,16,3424,3439,242.82695801230147,239.62841200409457
adapter_forward,50x,215,16,3440,3455,242.81455803429708,239.67586201615632
adapter_forward,50x,216,16,3456,3471,242.81369801610708,239.61203201906756
adapter_forward,50x,217,16,3472,3487,242.71829897770658,239.57160202553496
adapter_forward,50x,218,16,3488,3503,242.64213896822184,239.49477297719568
adapter_forward,50x,219,16,3504,3519,242.77603800874203,239.56445197109133
adapter_forward,50x,220,16,3520,3535,242.66655900282785,239.48253301205114
adapter_forward,50x,221,16,3536,3551,242.97593598021194,239.74879097659141
adapter_forward,50x,222,16,3552,3567,242.8382879588753,239.71791099756956
adapter_forward,50x,223,16,3568,3583,242.8618969861418,239.68921101186424
adapter_forward,50x,224,16,3584,3599,243.17190598230809,240.04028900526464
adapter_forward,50x,225,16,3600,3615,242.85867798607796,239.69861201476306
adapter_forward,50x,226,16,3616,3631,238.54712001048028,235.47588300425559
adapter_forward,50x,227,16,3632,3647,242.85287800012156,239.73293200833723
adapter_forward,50x,228,16,3648,3663,242.80351703055203,239.60160103160888
adapter_forward,50x,229,16,3664,3679,242.74505896028131,239.53599302330986
adapter_forward,50x,230,16,3680,3695,242.83891799859703,239.73742104135454
adapter_forward,50x,231,16,3696,3711,242.97375703463331,239.84423000365496
adapter_forward,50x,232,16,3712,3727,242.90868703974411,239.78224996244535
adapter_forward,50x,233,16,3728,3743,242.95506702037528,239.83919998863712
adapter_forward,50x,234,16,3744,3759,242.9737169877626,239.77104102959856
adapter_forward,50x,235,16,3760,3775,243.03642596350983,239.82757999328896
adapter_forward,50x,236,16,3776,3791,243.04856604430825,239.87213004147634
adapter_forward,50x,237,16,3792,3807,243.0369770154357,239.91038999520242
adapter_forward,50x,238,16,3808,3823,243.12823498621583,239.90842996863648
adapter_forward,50x,239,16,3824,3839,242.92620696360245,239.72625099122524
adapter_forward,50x,240,16,3840,3855,242.89977800799534,239.76493102964014
adapter_forward,50x,241,16,3856,3871,242.90215701330453,239.73457096144557
adapter_forward,50x,242,16,3872,3887,238.58016001759097,235.41034403024241
adapter_forward,50x,243,16,3888,3903,238.54933999245986,235.44873297214508
adapter_forward,50x,244,16,3904,3919,242.92109702946618,239.72943099215627
adapter_forward,50x,245,16,3920,3935,242.88333795266226,239.76143100298941
adapter_forward,50x,246,16,3936,3951,242.82127805054188,239.70701196230948
adapter_forward,50x,247,16,3952,3967,242.96680698171258,239.74869202356786
adapter_forward,50x,248,16,3968,3983,246.27419200260192,243.00513695925474
adapter_forward,50x,249,16,3984,3999,243.106554960832,239.98756898799911
adapter_forward,50x,250,16,4000,4015,243.01031697541475,239.80397102423012
adapter_forward,50x,251,16,4016,4031,243.06432600133121,239.95250900043175
adapter_forward,50x,252,16,4032,4047,243.02877695299685,239.8976199910976
adapter_forward,50x,253,16,4048,4063,243.2257549953647,240.02176901558414
adapter_forward,50x,254,16,4064,4079,243.09361597988755,239.90544996922836
adapter_forward,50x,255,16,4080,4095,243.06739604799077,239.93019998306409
adapter_forward,50x,256,16,4096,4111,243.25927498284727,240.00322999199852
adapter_forward,50x,257,16,4112,4127,242.84803803311661,239.7070619626902
adapter_forward,50x,258,16,4128,4143,243.13528498169035,239.90516999037936
adapter_forward,50x,259,16,4144,4159,243.04116697749123,239.91850001038983
adapter_forward,50x,260,16,4160,4175,243.29580401536077,240.09263800689951
adapter_forward,50x,261,16,4176,4191,243.15812601707876,239.95221999939531
adapter_forward,50x,262,16,4192,4207,242.99886700464413,239.88542094593868
adapter_forward,50x,263,16,4208,4223,243.21818497264758,240.08757900446653
adapter_forward,50x,264,16,4224,4239,243.29165503149852,240.13887898763642
adapter_forward,50x,265,16,4240,4255,243.19707503309473,240.08557898923755
adapter_forward,50x,266,16,4256,4271,246.65501900017262,243.479122989811
adapter_forward,50x,267,16,4272,4287,243.22264496004209,240.01068901270628
adapter_forward,50x,268,16,4288,4303,243.15090599702671,239.9264500127174
adapter_forward,50x,269,16,4304,4319,243.12875600298867,239.93833002168685
adapter_forward,50x,270,16,4320,4335,243.32540400791913,240.19112798850983
adapter_forward,50x,271,16,4336,4351,243.29349497566,240.09253899566829
adapter_forward,50x,272,16,4352,4367,243.22593497345224,239.96322002494708
adapter_forward,50x,273,16,4368,4383,243.10905596939847,239.93718001293018
adapter_forward,50x,274,16,4384,4399,243.22181503521279,239.99336903216317
adapter_forward,50x,275,16,4400,4415,243.10774600598961,239.98206900432706
adapter_forward,50x,276,16,4416,4431,246.57658999785781,243.33649402251467
adapter_forward,50x,277,16,4432,4447,243.20329603506252,240.06088904570788
adapter_forward,50x,278,16,4448,4463,243.35764395073056,240.15865800902247
adapter_forward,50x,279,16,4464,4479,243.24186495505273,240.03800901118666
adapter_forward,50x,280,16,4480,4495,243.16595599520952,239.95984002249315
adapter_forward,50x,281,16,4496,4511,238.82116802269593,235.67387199727818
adapter_forward,50x,282,16,4512,4527,243.01830696640536,239.89384999731556
adapter_forward,50x,283,16,4528,4543,243.33694501547143,240.12987897731364
adapter_forward,50x,284,16,4544,4559,246.49116001091897,243.31569403875619
adapter_forward,50x,285,16,4560,4575,243.13791596796364,240.01493898686022
adapter_forward,50x,286,16,4576,4591,243.16505598835647,239.94245001813397
adapter_forward,50x,287,16,4592,4607,243.12858597841114,239.93178003001958
adapter_forward,50x,288,16,4608,4623,243.29700495582074,240.18678802531213
adapter_forward,50x,289,16,4624,4639,243.45307401381433,240.24194799130782
adapter_forward,50x,290,16,4640,4655,243.59931203071028,240.40311702992767
adapter_forward,50x,291,16,4656,4671,243.40582400327548,240.28348800493404
adapter_forward,50x,292,16,4672,4687,243.55779303004965,240.35014695255086
adapter_forward,50x,293,16,4688,4703,243.27691504731774,240.05196004873142
adapter_forward,50x,294,16,4704,4719,243.33517503691837,240.20492896670476
adapter_forward,50x,295,16,4720,4735,243.39346500346437,240.24904804537073
adapter_forward,50x,296,16,4736,4751,243.32174402661622,240.10149895912036
adapter_forward,50x,297,16,4752,4767,243.53056302061304,240.2820170391351
adapter_forward,50x,298,16,4768,4783,243.47039399435744,240.24351802654564
adapter_forward,50x,299,16,4784,4799,243.38588397949934,240.26017799042165
adapter_forward,50x,300,16,4800,4815,243.33720497088507,240.23112800205126
adapter_forward,50x,301,16,4816,4831,243.39093401795253,240.25334796169773
adapter_forward,50x,302,16,4832,4847,243.44316398492083,240.28445803560317
adapter_forward,50x,303,16,4848,4863,243.39981400407851,240.16037897672504
adapter_forward,50x,304,16,4864,4879,243.34534397348762,240.12388801202178
adapter_forward,50x,305,16,4880,4895,243.20901598548517,239.99874002765864
adapter_forward,50x,306,16,4896,4911,243.47045400645584,240.28612801339477
adapter_forward,50x,307,16,4912,4927,243.22399497032166,240.11635896749794
adapter_forward,50x,308,16,4928,4943,243.66249301237985,240.45119696529582
adapter_forward,50x,309,16,4944,4959,243.58280200976878,240.37501699058339
adapter_forward,50x,310,16,4960,4975,243.44299401855096,240.29530701227486
adapter_forward,50x,311,16,4976,4991,243.38928499491885,240.27343798661605
adapter_forward,50x,312,16,4992,5007,239.35022397199646,236.30882700672373
adapter_forward,50x,313,16,5008,5023,243.4021650115028,240.28634798014536
adapter_forward,50x,314,16,5024,5039,243.44697303604335,240.2556570013985
adapter_forward,50x,315,16,5040,5055,243.48224402638152,240.29313796199858
adapter_forward,50x,316,16,5056,5071,243.69651201413944,240.50111602991819
adapter_forward,50x,317,16,5072,5087,243.23637603083625,240.13829900650308
adapter_forward,50x,318,16,5088,5103,243.32887399941683,240.21087802248076
adapter_forward,50x,319,16,5104,5119,243.38642501970753,240.20352802472189
adapter_forward,50x,320,16,5120,5135,243.45848400844261,240.32901698956266
adapter_forward,50x,321,16,5136,5151,243.53791301837191,240.34370703157037
adapter_forward,50x,322,16,5152,5167,243.48181398818269,240.35177699988708
adapter_forward,50x,323,16,5168,5183,243.41139401076362,240.23144796956331
adapter_forward,50x,324,16,5184,5199,243.22538601700217,240.06331997225061
adapter_forward,50x,325,16,5200,5215,243.42310399515554,240.17982900841162
adapter_forward,50x,326,16,5216,5231,243.36935504106805,240.24866899708286
adapter_forward,50x,327,16,5232,5247,243.50423295982182,240.26977800531313
adapter_forward,50x,328,16,5248,5263,243.49664396140724,240.27186800958589
adapter_forward,50x,329,16,5264,5279,243.54393302928656,240.36601703846827
adapter_forward,50x,330,16,5280,5295,243.46807401161641,240.32679700758308
adapter_forward,50x,331,16,5296,5311,243.58348298119381,240.41570699773729
adapter_forward,50x,332,16,5312,5327,239.26650598878041,236.17686901707202
adapter_forward,50x,333,16,5328,5343,243.502673052717,240.34442700212821
adapter_forward,50x,334,16,5344,5359,243.42333502136171,240.28534803073853
adapter_forward,50x,335,16,5360,5375,243.3539240155369,240.21098797675222
adapter_forward,50x,336,16,5376,5391,243.40264499187469,240.19916902761906
adapter_forward,50x,337,16,5392,5407,243.44099400332198,240.30623800354078
adapter_forward,50x,338,16,5408,5423,243.38578502647579,240.23396900156513
adapter_forward,50x,339,16,5424,5439,243.51176299387589,240.39234704105183
adapter_forward,50x,340,16,5440,5455,243.44251496950164,240.22792902542278
adapter_forward,50x,341,16,5456,5471,243.28254599822685,240.13384897261858
adapter_forward,50x,342,16,5472,5487,243.58911300078034,240.48304598545656
adapter_forward,50x,343,16,5488,5503,243.2724850368686,240.10817904490978
adapter_forward,50x,344,16,5504,5519,243.22818598011509,240.11481902562082
adapter_forward,50x,345,16,5520,5535,239.05915801879019,235.93773099128157
adapter_forward,50x,346,16,5536,5551,243.01571800606325,239.87133102491498
adapter_forward,50x,347,16,5552,5567,243.32457495620474,240.20570900756866
adapter_forward,50x,348,16,5568,5583,243.41085500782356,240.24279898731038
adapter_forward,50x,349,16,5584,5599,243.26187500264496,240.18017796333879
adapter_forward,50x,350,16,5600,5615,243.24567598523572,240.07630901178345
adapter_forward,50x,351,16,5616,5631,243.20604599779472,240.03379000350833
adapter_forward,50x,352,16,5632,5647,243.16888698376715,240.06166000617668
adapter_forward,50x,353,16,5648,5663,243.26692498289049,240.05428998498246
adapter_forward,50x,354,16,5664,5679,243.25306602986529,240.06783001823351
adapter_forward,50x,355,16,5680,5695,243.17724595312029,240.05878000753
adapter_forward,50x,356,16,5696,5711,243.24787600198761,240.03571999492124
adapter_forward,50x,357,16,5712,5727,243.30772500252351,240.18291902029887
adapter_forward,50x,358,16,5728,5743,243.28470596810803,240.06222002208233
adapter_forward,50x,359,16,5744,5759,246.54842098243535,243.39725502068177
adapter_forward,50x,360,16,5760,5775,243.39479499030858,240.23534904699773
adapter_forward,50x,361,16,5776,5791,243.4869339922443,240.28162902686745
adapter_forward,50x,362,16,5792,5807,243.39486396638677,240.20036798901856
adapter_forward,50x,363,16,5808,5823,243.53194399736822,240.32380798598751
adapter_forward,50x,364,16,5824,5839,239.13734697271138,236.08696000883356
adapter_forward,50x,365,16,5840,5855,243.4683539904654,240.33890798455104
adapter_forward,50x,366,16,5856,5871,243.62891301279888,240.42855697916821
adapter_forward,50x,367,16,5872,5887,243.74324199743569,240.60589500004426
adapter_forward,50x,368,16,5888,5903,243.61168401082978,240.48320698784664
adapter_forward,50x,369,16,5904,5919,243.91243100399151,240.75059499591589
adapter_forward,50x,370,16,5920,5935,243.53946297196671,240.41526700602844
adapter_forward,50x,371,16,5936,5951,244.10394998267293,240.97235297085717
adapter_forward,50x,372,16,5952,5967,243.73436201130971,240.58805598178878
adapter_forward,50x,373,16,5968,5983,243.80282202037051,240.60805601766333
adapter_forward,50x,374,16,5984,5999,243.4850440477021,240.34387804567814
adapter_forward,50x,375,16,6000,6015,243.52320400066674,240.38143799407408
adapter_forward,50x,376,16,6016,6031,239.2456759698689,236.14783899392933
adapter_forward,50x,377,16,6032,6047,243.56052401708439,240.32602796796709
adapter_forward,50x,378,16,6048,6063,243.60223300755024,240.45713699888438
adapter_forward,50x,379,16,6064,6079,243.41249500866979,240.2590190176852
adapter_forward,50x,380,16,6080,6095,243.62289300188422,240.41650700382888
adapter_forward,50x,381,16,6096,6111,243.6007329961285,240.46497704694048
adapter_forward,50x,382,16,6112,6127,243.67083300603554,240.46547699254006
adapter_forward,50x,383,16,6128,6143,243.54045401560143,240.41713698534295
adapter_forward,50x,384,16,6144,6159,243.57034399872646,240.33697799313813
adapter_forward,50x,385,16,6160,6175,243.71465196600184,240.58338603936136
adapter_forward,50x,386,16,6176,6191,243.32224600948393,240.18375901505351
adapter_forward,50x,387,16,6192,6207,243.41324501438066,240.22420903202146
adapter_forward,50x,388,16,6208,6223,243.3860549936071,240.26656901696697
