eval_id,record_id,split,is_member,is_canary,exposure_condition,run_name,loss_base,loss_ft,membership_score
mia_REC-000027,REC-000027,non_member,0,0,1x,official-1x-20260411-r1,3.1111531257629395,0.31831517815589905,9.7738133122863875
mia_REC-000028,REC-000028,member,1,0,1x,official-1x-20260411-r1,3.0845856666564941,0.31773677468299866,9.7079907408701445
mia_REC-000029,REC-000029,non_member,0,0,1x,official-1x-20260411-r1,3.1630995273590088,0.3281211256980896,9.6400361928217819
mia_REC-000030,REC-000030,member,1,0,1x,official-1x-20260411-r1,3.0756473541259766,0.31007856130599976,9.9189293873522164
mia_REC-000031,REC-000031,member,1,1,1x,official-1x-20260411-r1,3.0904045104980469,0.30758684873580933,10.047258272581214
mia_REC-000032,REC-000032,member,1,0,1x,official-1x-20260411-r1,3.0778660774230957,0.31185421347618103,9.8695670746747144
mia_REC-000033,REC-000033,member,1,0,1x,official-1x-20260411-r1,3.0456418991088867,0.30626380443572998,9.9445048843439814
mia_REC-000034,REC-000034,member,1,0,1x,official-1x-20260411-r1,3.0710453987121582,0.31261423230171204,9.8237542676822631
mia_REC-000035,REC-000035,member,1,0,1x,official-1x-20260411-r1,3.0815856456756592,0.32713893055915833,9.4198071761391891
mia_REC-000036,REC-000036,member,1,0,1x,official-1x-20260411-r1,3.1173532009124756,0.32225340604782104,9.6736082300705721
mia_REC-000037,REC-000037,member,1,0,1x,official-1x-20260411-r1,3.0962502956390381,0.31804326176643372,9.7353117259653779
mia_REC-000038,REC-000038,member,1,0,1x,official-1x-20260411-r1,3.1053261756896973,0.32023298740386963,9.6970839914544449
mia_REC-000039,REC-000039,member,1,0,1x,official-1x-20260411-r1,3.0997829437255859,0.30957311391830444,10.013088360585508
mia_REC-000040,REC-000040,non_member,0,0,1x,official-1x-20260411-r1,3.0412201881408691,0.32826146483421326,9.2646274812574223
mia_REC-000041,REC-000041,member,1,0,1x,official-1x-20260411-r1,3.0822913646697998,0.31834760308265686,9.682156657763505
mia_REC-000042,REC-000042,member,1,0,1x,official-1x-20260411-r1,3.0795810222625732,0.32045313715934753,9.610082302708836
mia_REC-000043,REC-000043,member,1,0,1x,official-1x-20260411-r1,3.0503349304199219,0.31069615483283997,9.8177427785067248
mia_REC-000044,REC-000044,member,1,0,1x,official-1x-20260411-r1,3.0766415596008301,0.32269501686096191,9.534208459520304
mia_REC-000045,REC-000045,member,1,0,1x,official-1x-20260411-r1,3.0845599174499512,0.30762165784835815,10.027122079195355
mia_REC-000046,REC-000046,member,1,0,1x,official-1x-20260411-r1,3.0586354732513428,0.30436918139457703,10.049097149839884
mia_REC-000047,REC-000047,member,1,0,1x,official-1x-20260411-r1,3.1063330173492432,0.32877874374389648,9.4480956462590946
mia_REC-000048,REC-000048,member,1,0,1x,official-1x-20260411-r1,3.0849473476409912,0.31111273169517517,9.915850536980237
mia_REC-000049,REC-000049,member,1,0,1x,official-1x-20260411-r1,3.0475311279296875,0.3240797221660614,9.4036464471174313
mia_REC-000050,REC-000050,member,1,0,1x,official-1x-20260411-r1,3.0603077411651611,0.30227872729301453,10.12412540098677
mia_REC-000051,REC-000051,member,1,0,1x,official-1x-20260411-r1,3.0834949016571045,0.31598898768424988,9.758235324131828
mia_REC-000052,REC-000052,member,1,0,1x,official-1x-20260411-r1,3.093019962310791,0.31973913311958313,9.6735733663041952
mia_REC-000053,REC-000053,non_member,0,0,1x,official-1x-20260411-r1,3.0519843101501465,0.32846975326538086,9.2915231305463735
mia_REC-000054,REC-000054,non_member,0,0,1x,official-1x-20260411-r1,3.1021044254302979,0.32656204700469971,9.4992803171204212
mia_REC-000055,REC-000055,member,1,0,1x,official-1x-20260411-r1,3.0896663665771484,0.31008833646774292,9.9638264430450523
mia_REC-000056,REC-000056,non_member,0,0,1x,official-1x-20260411-r1,3.0689582824707031,0.30855861306190491,9.9461112169796735
mia_REC-000057,REC-000057,member,1,0,1x,official-1x-20260411-r1,3.0704052448272705,0.31662654876708984,9.6972450882059711
mia_REC-000058,REC-000058,member,1,0,1x,official-1x-20260411-r1,3.0787007808685303,0.31414729356765747,9.8001824109475404
mia_REC-000059,REC-000059,member,1,0,1x,official-1x-20260411-r1,3.1141488552093506,0.3303113579750061,9.4279193858207897
mia_REC-000060,REC-000060,member,1,0,1x,official-1x-20260411-r1,3.0913052558898926,0.30969047546386719,9.9819190475897202
mia_REC-000061,REC-000061,member,1,0,1x,official-1x-20260411-r1,3.0872108936309814,0.31513366103172302,9.7965126401403584
mia_REC-000062,REC-000062,non_member,0,0,1x,official-1x-20260411-r1,3.0648553371429443,0.31033900380134583,9.8758303004182455
mia_REC-000063,REC-000063,non_member,0,0,1x,official-1x-20260411-r1,3.0674443244934082,0.32550579309463501,9.4236243703398657
mia_REC-000064,REC-000064,member,1,0,1x,official-1x-20260411-r1,3.0587563514709473,0.30830609798431396,9.9211672148845107
mia_REC-000065,REC-000065,non_member,0,0,1x,official-1x-20260411-r1,3.1241750717163086,0.32845920324325562,9.5116076543684382
mia_REC-000066,REC-000066,non_member,0,0,1x,official-1x-20260411-r1,3.0943467617034912,0.30863213539123535,10.026003150258363
mia_REC-000067,REC-000067,non_member,0,0,1x,official-1x-20260411-r1,3.0950429439544678,0.32031631469726562,9.6624580202217487
mia_REC-000068,REC-000068,member,1,0,1x,official-1x-20260411-r1,3.0700933933258057,0.30413374304771423,10.094550386157421
mia_REC-000069,REC-000069,member,1,0,1x,official-1x-20260411-r1,3.084308385848999,0.30734044313430786,10.035478423843996
mia_REC-000070,REC-000070,member,1,0,1x,official-1x-20260411-r1,3.0917296409606934,0.33203232288360596,9.3115321246735974
mia_REC-000071,REC-000071,member,1,0,1x,official-1x-20260411-r1,3.0352263450622559,0.31649971008300781,9.589981438738798
mia_REC-000072,REC-000072,member,1,0,1x,official-1x-20260411-r1,3.0939362049102783,0.31031107902526855,9.9704342320898576
mia_REC-000073,REC-000073,member,1,0,1x,official-1x-20260411-r1,3.0803437232971191,0.31513598561286926,9.7746492432672749
mia_REC-000074,REC-000074,member,1,0,1x,official-1x-20260411-r1,3.065293550491333,0.31625345349311829,9.6925219839790113
mia_REC-000075,REC-000075,member,1,0,1x,official-1x-20260411-r1,3.0928783416748047,0.31479215621948242,9.8251442438049761
mia_REC-000076,REC-000076,member,1,0,1x,official-1x-20260411-r1,3.0701467990875244,0.31341496109962463,9.7957889065532591
mia_REC-000077,REC-000077,member,1,0,1x,official-1x-20260411-r1,3.1054501533508301,0.32480016350746155,9.5611101910036123
mia_REC-000078,REC-000078,non_member,0,0,1x,official-1x-20260411-r1,3.0992202758789062,0.33044806122779846,9.3788423644054024
mia_REC-000079,REC-000079,member,1,0,1x,official-1x-20260411-r1,3.0660290718078613,0.31058293581008911,9.8718529522904426
mia_REC-000080,REC-000080,non_member,0,0,1x,official-1x-20260411-r1,3.1082470417022705,0.32232266664505005,9.6432778806870303
mia_REC-000081,REC-000081,member,1,0,1x,official-1x-20260411-r1,3.1063048839569092,0.31902796030044556,9.7367794378634933
mia_REC-000082,REC-000082,member,1,0,1x,official-1x-20260411-r1,3.0903935432434082,0.32648026943206787,9.4657896130119425
mia_REC-000083,REC-000083,member,1,0,1x,official-1x-20260411-r1,3.0675570964813232,0.32884746789932251,9.3282065271077705
mia_REC-000084,REC-000084,member,1,0,1x,official-1x-20260411-r1,3.0864050388336182,0.32318601012229919,9.5499339147312376
mia_REC-000085,REC-000085,member,1,0,1x,official-1x-20260411-r1,3.1243090629577637,0.32258084416389465,9.68535212019715
mia_REC-000086,REC-000086,member,1,0,1x,official-1x-20260411-r1,3.0480504035949707,0.32770818471908569,9.3011116161403962
mia_REC-000087,REC-000087,member,1,0,1x,official-1x-20260411-r1,3.0794186592102051,0.31438565254211426,9.7950356013708184
mia_REC-000088,REC-000088,member,1,0,1x,official-1x-20260411-r1,3.0287878513336182,0.32764598727226257,9.244086511020809
mia_REC-000089,REC-000089,non_member,0,0,1x,official-1x-20260411-r1,3.1236922740936279,0.3537687361240387,8.8297578477890042
mia_REC-000090,REC-000090,member,1,0,1x,official-1x-20260411-r1,3.1096174716949463,0.32080703973770142,9.6931085871352298
mia_REC-000091,REC-000091,member,1,0,1x,official-1x-20260411-r1,3.1049799919128418,0.31431731581687927,9.8784885072058763
mia_REC-000092,REC-000092,member,1,0,1x,official-1x-20260411-r1,3.0801429748535156,0.33914181590080261,9.0821680796638855
mia_REC-000093,REC-000093,member,1,0,1x,official-1x-20260411-r1,3.0683219432830811,0.31395724415779114,9.7730566832883117
mia_REC-000094,REC-000094,member,1,0,1x,official-1x-20260411-r1,3.0930204391479492,0.31382015347480774,9.8560286995597455
mia_REC-000095,REC-000095,member,1,0,1x,official-1x-20260411-r1,3.1137208938598633,0.31470614671707153,9.8940580803436742
mia_REC-000096,REC-000096,member,1,0,1x,official-1x-20260411-r1,3.0689988136291504,0.31714516878128052,9.6769527513934435
mia_REC-000097,REC-000097,non_member,0,0,1x,official-1x-20260411-r1,3.080111026763916,0.32891124486923218,9.3645658967619063
mia_REC-000098,REC-000098,member,1,0,1x,official-1x-20260411-r1,3.0928311347961426,0.33084076642990112,9.3483979262013186
mia_REC-000099,REC-000099,member,1,0,1x,official-1x-20260411-r1,3.0893008708953857,0.31559786200523376,9.7887255993012836
mia_REC-000100,REC-000100,member,1,0,1x,official-1x-20260411-r1,3.0887496471405029,0.31212198734283447,9.8959694362955073
mia_REC-000101,REC-000101,member,1,0,1x,official-1x-20260411-r1,3.0786280632019043,0.30819231271743774,9.9893084160879315
mia_REC-000102,REC-000102,member,1,0,1x,official-1x-20260411-r1,3.1228451728820801,0.3375319242477417,9.2519994363258338
mia_REC-000103,REC-000103,member,1,0,1x,official-1x-20260411-r1,3.1100590229034424,0.31703409552574158,9.8098566267643648
mia_REC-000104,REC-000104,member,1,0,1x,official-1x-20260411-r1,3.032973051071167,0.32392862439155579,9.3630905782657692
mia_REC-000105,REC-000105,member,1,0,1x,official-1x-20260411-r1,3.0911130905151367,0.33981513977050781,9.0964548919235977
mia_REC-000106,REC-000106,non_member,0,0,1x,official-1x-20260411-r1,3.0992867946624756,0.31414574384689331,9.8657608940039925
mia_REC-000107,REC-000107,member,1,0,1x,official-1x-20260411-r1,3.1361215114593506,0.32606491446495056,9.618089442728003
mia_REC-000108,REC-000108,member,1,0,1x,official-1x-20260411-r1,3.0955617427825928,0.32530635595321655,9.5158354152409377
mia_REC-000109,REC-000109,member,1,0,1x,official-1x-20260411-r1,3.0889337062835693,0.30654060840606689,10.076752056914215
mia_REC-000110,REC-000110,member,1,0,1x,official-1x-20260411-r1,3.0381612777709961,0.32510793209075928,9.3450850560079317
mia_REC-000111,REC-000111,member,1,0,1x,official-1x-20260411-r1,3.1454181671142578,0.34389573335647583,9.1464297518741731
mia_REC-000112,REC-000112,member,1,0,1x,official-1x-20260411-r1,3.0663378238677979,0.30662691593170166,10.000223935170768
mia_REC-000113,REC-000113,member,1,0,1x,official-1x-20260411-r1,3.0685062408447266,0.33701673150062561,9.1049077212922604
mia_REC-000114,REC-000114,member,1,0,1x,official-1x-20260411-r1,3.0985653400421143,0.31043586134910583,9.9813382596206264
mia_REC-000115,REC-000115,member,1,0,1x,official-1x-20260411-r1,3.0741028785705566,0.33513212203979492,9.1728088010779381
mia_REC-000116,REC-000116,member,1,0,1x,official-1x-20260411-r1,3.0996882915496826,0.33695331215858459,9.1991625536858859
mia_REC-000117,REC-000117,member,1,0,1x,official-1x-20260411-r1,3.1228363513946533,0.32743027806282043,9.5374086045747699
mia_REC-000118,REC-000118,member,1,0,1x,official-1x-20260411-r1,3.0939939022064209,0.32198977470397949,9.6089818536966796
mia_REC-000119,REC-000119,member,1,0,1x,official-1x-20260411-r1,3.0840973854064941,0.31795799732208252,9.6997006251816025
mia_REC-000120,REC-000120,member,1,0,1x,official-1x-20260411-r1,3.0920445919036865,0.33772081136703491,9.1556234849360614
mia_REC-000121,REC-000121,non_member,0,0,1x,official-1x-20260411-r1,3.0903201103210449,0.31777593493461609,9.7248399598191497
mia_REC-000122,REC-000122,member,1,0,1x,official-1x-20260411-r1,3.0685138702392578,0.31198203563690186,9.8355466652910959
mia_REC-000123,REC-000123,member,1,0,1x,official-1x-20260411-r1,3.1297371387481689,0.31942766904830933,9.7979525320169945
mia_REC-000124,REC-000124,member,1,0,1x,official-1x-20260411-r1,3.070019006729126,0.31453445553779602,9.7605173381719297
mia_REC-000125,REC-000125,member,1,0,1x,official-1x-20260411-r1,3.0909490585327148,0.32830551266670227,9.4148557952198164
mia_REC-000126,REC-000126,member,1,0,1x,official-1x-20260411-r1,3.0749919414520264,0.313833087682724,9.7981763623367613
mia_REC-000127,REC-000127,non_member,0,0,1x,official-1x-20260411-r1,3.0930185317993164,0.31799158453941345,9.7267307758452723
mia_REC-000128,REC-000128,member,1,0,1x,official-1x-20260411-r1,3.1028006076812744,0.31447207927703857,9.8666966390609794
mia_REC-000129,REC-000129,non_member,0,0,1x,official-1x-20260411-r1,3.1416616439819336,0.32907167077064514,9.5470437689897487
mia_REC-000130,REC-000130,member,1,0,1x,official-1x-20260411-r1,3.1361477375030518,0.33365371823310852,9.3994089264486167
mia_REC-000131,REC-000131,non_member,0,0,1x,official-1x-20260411-r1,3.1220428943634033,0.32541817426681519,9.5939413998543124
mia_REC-000132,REC-000132,member,1,0,1x,official-1x-20260411-r1,3.0866715908050537,0.3102487325668335,9.9490224029847596
mia_REC-000133,REC-000133,member,1,0,1x,official-1x-20260411-r1,3.0624306201934814,0.33083406090736389,9.2566968824016751
mia_REC-000134,REC-000134,member,1,1,1x,official-1x-20260411-r1,3.1088144779205322,0.33071675896644592,9.4002326572024391
mia_REC-000135,REC-000135,member,1,0,1x,official-1x-20260411-r1,3.0449163913726807,0.33138313889503479,9.1885073016257302
mia_REC-000136,REC-000136,member,1,0,1x,official-1x-20260411-r1,3.078404426574707,0.31551197171211243,9.7568545810476692
mia_REC-000137,REC-000137,member,1,0,1x,official-1x-20260411-r1,3.0784990787506104,0.31576418876647949,9.7493610367174544
mia_REC-000138,REC-000138,member,1,0,1x,official-1x-20260411-r1,3.0621263980865479,0.33048346638679504,9.2655963445465108
mia_REC-000139,REC-000139,member,1,0,1x,official-1x-20260411-r1,3.0740940570831299,0.30778473615646362,9.9878054235945015
mia_REC-000140,REC-000140,member,1,0,1x,official-1x-20260411-r1,3.1016991138458252,0.31614357233047485,9.8110459465660789
mia_REC-000141,REC-000141,member,1,0,1x,official-1x-20260411-r1,3.0465283393859863,0.30674225091934204,9.9318836262535992
mia_REC-000142,REC-000142,non_member,0,0,1x,official-1x-20260411-r1,3.0699207782745361,0.33544662594795227,9.1517414122116207
mia_REC-000143,REC-000143,member,1,0,1x,official-1x-20260411-r1,3.0630090236663818,0.30926451086997986,9.9041723702792517
mia_REC-000144,REC-000144,member,1,0,1x,official-1x-20260411-r1,3.1136720180511475,0.32341483235359192,9.6274867648832689
mia_REC-000145,REC-000145,member,1,0,1x,official-1x-20260411-r1,3.1076607704162598,0.31804752349853516,9.7710579105659114
mia_REC-000146,REC-000146,member,1,0,1x,official-1x-20260411-r1,3.0933535099029541,0.32455664873123169,9.5310126044115897
mia_REC-000147,REC-000147,non_member,0,0,1x,official-1x-20260411-r1,3.0985713005065918,0.31765028834342957,9.7546623258737686
mia_REC-000148,REC-000148,non_member,0,0,1x,official-1x-20260411-r1,3.1230795383453369,0.32547494769096375,9.5954529234940686
mia_REC-000149,REC-000149,member,1,0,1x,official-1x-20260411-r1,3.0876433849334717,0.31401351094245911,9.8328360957030974
mia_REC-000150,REC-000150,member,1,0,1x,official-1x-20260411-r1,3.076988697052002,0.31108328700065613,9.8912054283569155
mia_REC-000151,REC-000151,non_member,0,0,1x,official-1x-20260411-r1,3.0391440391540527,0.33027330040931702,9.201906528282958
mia_REC-000152,REC-000152,member,1,0,1x,official-1x-20260411-r1,3.1321334838867188,0.32307890057563782,9.6946395394627061
mia_REC-000153,REC-000153,member,1,0,1x,official-1x-20260411-r1,3.0941846370697021,0.31176137924194336,9.9248490771797968
mia_REC-000154,REC-000154,member,1,0,1x,official-1x-20260411-r1,3.0834324359893799,0.31212618947029114,9.8788007543431977
mia_REC-000155,REC-000155,member,1,0,1x,official-1x-20260411-r1,3.0912868976593018,0.31650722026824951,9.7668763923911186
mia_REC-000156,REC-000156,member,1,0,1x,official-1x-20260411-r1,3.0883188247680664,0.3188784122467041,9.684941677327318
mia_REC-000157,REC-000157,non_member,0,0,1x,official-1x-20260411-r1,3.085909366607666,0.31561553478240967,9.7774318007988441
mia_REC-000158,REC-000158,member,1,0,1x,official-1x-20260411-r1,3.0828890800476074,0.32750031352043152,9.4133927595622815
mia_REC-000159,REC-000159,member,1,0,1x,official-1x-20260411-r1,3.0937306880950928,0.31978940963745117,9.6742749911652481
mia_REC-000160,REC-000160,member,1,0,1x,official-1x-20260411-r1,3.1003258228302002,0.33312556147575378,9.3067785284794322
mia_REC-000161,REC-000161,non_member,0,0,1x,official-1x-20260411-r1,3.1655769348144531,0.34084281325340271,9.2874979659934205
mia_REC-000162,REC-000162,member,1,0,1x,official-1x-20260411-r1,3.100083589553833,0.32765856385231018,9.4613232540174774
mia_REC-000163,REC-000163,member,1,0,1x,official-1x-20260411-r1,3.0477175712585449,0.33206865191459656,9.1779743546595771
mia_REC-000164,REC-000164,member,1,0,1x,official-1x-20260411-r1,3.1343197822570801,0.33695313334465027,9.3019457962753584
mia_REC-000165,REC-000165,non_member,0,0,1x,official-1x-20260411-r1,3.0923731327056885,0.30816906690597534,10.034664295651693
mia_REC-000166,REC-000166,member,1,0,1x,official-1x-20260411-r1,3.1277596950531006,0.32492455840110779,9.6261104745181889
mia_REC-000167,REC-000167,member,1,0,1x,official-1x-20260411-r1,3.0884788036346436,0.32236278057098389,9.5807549437443953
mia_REC-000168,REC-000168,member,1,0,1x,official-1x-20260411-r1,3.1249175071716309,0.32903224229812622,9.4972987611962871
mia_REC-000169,REC-000169,member,1,0,1x,official-1x-20260411-r1,3.0833961963653564,0.30732691287994385,10.032952101301568
mia_REC-000170,REC-000170,member,1,0,1x,official-1x-20260411-r1,3.0652625560760498,0.30995824933052063,9.8892756127533818
mia_REC-000171,REC-000171,member,1,0,1x,official-1x-20260411-r1,3.1187653541564941,0.33651560544967651,9.2678179069555302
mia_REC-000172,REC-000172,member,1,0,1x,official-1x-20260411-r1,3.0638153553009033,0.32321396470069885,9.4792171437828934
mia_REC-000173,REC-000173,member,1,0,1x,official-1x-20260411-r1,3.1033873558044434,0.31611287593841553,9.8173392861385338
mia_REC-000174,REC-000174,non_member,0,0,1x,official-1x-20260411-r1,3.0420949459075928,0.32929450273513794,9.2382196503123737
mia_REC-000175,REC-000175,member,1,0,1x,official-1x-20260411-r1,3.0946424007415771,0.31688997149467468,9.765668462605742
mia_REC-000176,REC-000176,non_member,0,0,1x,official-1x-20260411-r1,3.0778207778930664,0.31737679243087769,9.6976869490651012
mia_REC-000177,REC-000177,non_member,0,0,1x,official-1x-20260411-r1,3.0741963386535645,0.33399516344070435,9.2043139397117049
mia_REC-000178,REC-000178,member,1,0,1x,official-1x-20260411-r1,3.1063446998596191,0.3219907283782959,9.6473110126639448
mia_REC-000179,REC-000179,member,1,0,1x,official-1x-20260411-r1,3.1264495849609375,0.32346493005752563,9.6654978467215091
mia_REC-000180,REC-000180,member,1,0,1x,official-1x-20260411-r1,3.0747666358947754,0.31451746821403503,9.7761394728077207
mia_REC-000181,REC-000181,non_member,0,0,1x,official-1x-20260411-r1,3.0738921165466309,0.32512715458869934,9.4544305917333933
mia_REC-000182,REC-000182,member,1,0,1x,official-1x-20260411-r1,3.0634961128234863,0.31316894292831421,9.7822475120872205
mia_REC-000183,REC-000183,non_member,0,0,1x,official-1x-20260411-r1,3.1131041049957275,0.32003194093704224,9.727479375591912
mia_REC-000184,REC-000184,member,1,0,1x,official-1x-20260411-r1,3.0612325668334961,0.33355298638343811,9.1776500040519355
mia_REC-000185,REC-000185,member,1,0,1x,official-1x-20260411-r1,3.0896954536437988,0.33215206861495972,9.3020509145931687
mia_REC-000186,REC-000186,member,1,0,1x,official-1x-20260411-r1,3.0960042476654053,0.31704473495483398,9.7651968518148085
mia_REC-000187,REC-000187,member,1,0,1x,official-1x-20260411-r1,3.1110856533050537,0.31400135159492493,9.9078734454572874
mia_REC-000188,REC-000188,member,1,0,1x,official-1x-20260411-r1,3.0521600246429443,0.32741394639015198,9.3220220405820431
mia_REC-000189,REC-000189,member,1,0,1x,official-1x-20260411-r1,3.0686483383178711,0.31028586626052856,9.8897457860401214
mia_REC-000190,REC-000190,member,1,0,1x,official-1x-20260411-r1,3.1022932529449463,0.31758716702461243,9.7683205590751214
mia_REC-000191,REC-000191,member,1,0,1x,official-1x-20260411-r1,3.0846264362335205,0.32734352350234985,9.4232089983945482
mia_REC-000192,REC-000192,member,1,0,1x,official-1x-20260411-r1,3.0556421279907227,0.32591202855110168,9.3756653952758615
mia_REC-000193,REC-000193,member,1,0,1x,official-1x-20260411-r1,3.0814838409423828,0.31457513570785522,9.7957005851986523
mia_REC-000194,REC-000194,member,1,0,1x,official-1x-20260411-r1,3.0982062816619873,0.3201008141040802,9.678845367305474
mia_REC-000195,REC-000195,non_member,0,0,1x,official-1x-20260411-r1,3.0821094512939453,0.32294052839279175,9.5438917705156641
mia_REC-000196,REC-000196,member,1,0,1x,official-1x-20260411-r1,3.0539662837982178,0.31160539388656616,9.8007491003507923
mia_REC-000197,REC-000197,member,1,0,1x,official-1x-20260411-r1,3.1071286201477051,0.31068462133407593,10.000908982252591
mia_REC-000198,REC-000198,member,1,0,1x,official-1x-20260411-r1,3.0936603546142578,0.3057803213596344,10.117264383981537
mia_REC-000199,REC-000199,member,1,0,1x,official-1x-20260411-r1,3.0566785335540771,0.34554043412208557,8.8460806079617829
mia_REC-000200,REC-000200,member,1,0,1x,official-1x-20260411-r1,3.0851638317108154,0.30757385492324829,10.030643965107776
mia_REC-000201,REC-000201,member,1,0,1x,official-1x-20260411-r1,3.0998663902282715,0.3146439790725708,9.851980639722667
mia_REC-000202,REC-000202,non_member,0,0,1x,official-1x-20260411-r1,3.0866661071777344,0.33405110239982605,9.2401015443538377
mia_REC-000203,REC-000203,non_member,0,0,1x,official-1x-20260411-r1,3.0604836940765381,0.33225652575492859,9.2112071753074964
mia_REC-000204,REC-000204,non_member,0,0,1x,official-1x-20260411-r1,3.0532779693603516,0.33692094683647156,9.0622978417613638
mia_REC-000205,REC-000205,member,1,0,1x,official-1x-20260411-r1,3.0623040199279785,0.33091554045677185,9.2540350800720805
mia_REC-000206,REC-000206,non_member,0,0,1x,official-1x-20260411-r1,3.072514533996582,0.33505138754844666,9.1702784951228189
mia_REC-000207,REC-000207,member,1,0,1x,official-1x-20260411-r1,3.1300513744354248,0.32183006405830383,9.7257892409590863
mia_REC-000208,REC-000208,member,1,0,1x,official-1x-20260411-r1,3.0596213340759277,0.33303624391555786,9.1870521301330257
mia_REC-000209,REC-000209,member,1,0,1x,official-1x-20260411-r1,3.0938620567321777,0.30689534544944763,10.081163180240557
mia_REC-000210,REC-000210,non_member,0,0,1x,official-1x-20260411-r1,3.1205213069915771,0.32755273580551147,9.5267752819027756
mia_REC-000211,REC-000211,non_member,0,0,1x,official-1x-20260411-r1,3.0707643032073975,0.32649016380310059,9.4053807546230139
mia_REC-000212,REC-000212,non_member,0,0,1x,official-1x-20260411-r1,3.0732359886169434,0.31341296434402466,9.805707926119922
mia_REC-000213,REC-000213,member,1,0,1x,official-1x-20260411-r1,3.0928108692169189,0.3157634437084198,9.7947084465954273
mia_REC-000214,REC-000214,member,1,0,1x,official-1x-20260411-r1,3.1034140586853027,0.31823405623435974,9.7519859923471852
mia_REC-000215,REC-000215,member,1,0,1x,official-1x-20260411-r1,3.0788450241088867,0.33085590600967407,9.3056976411322179
mia_REC-000216,REC-000216,member,1,0,1x,official-1x-20260411-r1,3.0938436985015869,0.3260323703289032,9.489375841363545
mia_REC-000217,REC-000217,non_member,0,0,1x,official-1x-20260411-r1,3.103672981262207,0.31219211220741272,9.9415483604537815
mia_REC-000218,REC-000218,member,1,0,1x,official-1x-20260411-r1,3.051138162612915,0.32220891118049622,9.469440653997669
mia_REC-000219,REC-000219,member,1,0,1x,official-1x-20260411-r1,3.1093237400054932,0.32059076428413391,9.698731487004892
mia_REC-000220,REC-000220,member,1,0,1x,official-1x-20260411-r1,3.0444419384002686,0.32521826028823853,9.3612269363411578
