eval_id,record_id,split,is_member,is_canary,exposure_condition,run_name,loss_base,loss_ft,membership_score
mia_REC-000114,REC-000114,member,1,0,10x,official-10x-20260411-r1,3.0985653400421143,0.31023344397544861,9.9878507627544177
mia_REC-000115,REC-000115,member,1,0,10x,official-10x-20260411-r1,3.0741028785705566,0.33660930395126343,9.1325546931871084
mia_REC-000116,REC-000116,member,1,0,10x,official-10x-20260411-r1,3.0996882915496826,0.34314554929733276,9.0331589551343079
mia_REC-000117,REC-000117,member,1,0,10x,official-10x-20260411-r1,3.1228363513946533,0.32760420441627502,9.5323451570437605
mia_REC-000118,REC-000118,member,1,0,10x,official-10x-20260411-r1,3.0939939022064209,0.32313159108161926,9.5750275974252048
mia_REC-000119,REC-000119,member,1,0,10x,official-10x-20260411-r1,3.0840973854064941,0.31951567530632019,9.6524133986533371
mia_REC-000120,REC-000120,member,1,0,10x,official-10x-20260411-r1,3.0920445919036865,0.34572204947471619,8.9437297869825869
mia_REC-000121,REC-000121,non_member,0,0,10x,official-10x-20260411-r1,3.0903201103210449,0.31703734397888184,9.7474955837596671
mia_REC-000122,REC-000122,member,1,0,10x,official-10x-20260411-r1,3.0685138702392578,0.31471875309944153,9.7500191520830697
mia_REC-000123,REC-000123,member,1,0,10x,official-10x-20260411-r1,3.1297371387481689,0.32131102681159973,9.7405220412285622
mia_REC-000124,REC-000124,member,1,0,10x,official-10x-20260411-r1,3.070019006729126,0.31439036130905151,9.7649908665973406
mia_REC-000125,REC-000125,member,1,0,10x,official-10x-20260411-r1,3.0909490585327148,0.33039551973342896,9.3552995543842936
mia_REC-000126,REC-000126,member,1,0,10x,official-10x-20260411-r1,3.0749919414520264,0.3185332715511322,9.6535973353051023
mia_REC-000127,REC-000127,non_member,0,0,10x,official-10x-20260411-r1,3.0930185317993164,0.32006436586380005,9.6637391152613255
mia_REC-000128,REC-000128,member,1,0,10x,official-10x-20260411-r1,3.1028006076812744,0.32011494040489197,9.6927703647844421
mia_REC-000129,REC-000129,non_member,0,0,10x,official-10x-20260411-r1,3.1416616439819336,0.33259937167167664,9.4457834607192375
mia_REC-000130,REC-000130,member,1,0,10x,official-10x-20260411-r1,3.1361477375030518,0.33460155129432678,9.3727830172084019
mia_REC-000131,REC-000131,non_member,0,0,10x,official-10x-20260411-r1,3.1220428943634033,0.33236744999885559,9.3933473159725871
mia_REC-000132,REC-000132,member,1,0,10x,official-10x-20260411-r1,3.0866715908050537,0.31089496612548828,9.9283421319828093
mia_REC-000133,REC-000133,member,1,0,10x,official-10x-20260411-r1,3.0624306201934814,0.33474540710449219,9.1485366347014008
mia_REC-000134,REC-000134,member,1,1,10x,official-10x-20260411-r1,3.1088144779205322,0.32954749464988708,9.4335855328633347
mia_REC-000135,REC-000135,member,1,0,10x,official-10x-20260411-r1,3.0449163913726807,0.33609753847122192,9.0596212195508219
mia_REC-000136,REC-000136,member,1,0,10x,official-10x-20260411-r1,3.078404426574707,0.31664001941680908,9.7220952431867094
mia_REC-000137,REC-000137,member,1,0,10x,official-10x-20260411-r1,3.0784990787506104,0.3168964684009552,9.714526306602826
mia_REC-000138,REC-000138,member,1,0,10x,official-10x-20260411-r1,3.0621263980865479,0.33121517300605774,9.2451271790937639
mia_REC-000139,REC-000139,member,1,0,10x,official-10x-20260411-r1,3.0740940570831299,0.31003212928771973,9.9154047812582427
mia_REC-000140,REC-000140,member,1,0,10x,official-10x-20260411-r1,3.1016991138458252,0.31895247101783752,9.7246436246369807
mia_REC-000141,REC-000141,member,1,0,10x,official-10x-20260411-r1,3.0465283393859863,0.30796614289283752,9.8924132074027433
