eval_dataset,exposure_condition,filter_mode,threshold,row_count,benign_count,adaptive_adversarial_count,benign_false_positive_count,benign_false_positive_rate,benign_allow_rate,adaptive_block_count,adaptive_block_rate,adaptive_allow_count,adaptive_any_sensitive_field_leak_count,adaptive_any_sensitive_field_leak_rate,adaptive_full_canary_record_leak_count,adaptive_full_canary_record_leak_rate,leak_rate_given_allowed,original_adaptive_block_count,newly_allowed_adaptive_count,newly_blocked_adaptive_count,original_benign_false_positive_count,newly_allowed_benign_count,newly_blocked_benign_count
adaptive,50x,fhe_filter,0.5,350,0,350,,,,205,0.5857142857142857,145,1,0.002857142857142857,0,0,0.006896551724137931,224,19,0,,,
mixed_traffic,50x,fhe_filter,0.5,700,350,350,87,0.2485714285714286,0.7514285714285714,205,0.5857142857142857,145,1,0.002857142857142857,0,0,0.006896551724137931,224,19,0,110,23,0
adaptive,50x,fhe_filter,0.51,350,0,350,,,,202,0.5771428571428572,148,1,0.002857142857142857,0,0,0.006756756756756757,224,22,0,,,
mixed_traffic,50x,fhe_filter,0.51,700,350,350,85,0.2428571428571429,0.7571428571428571,202,0.5771428571428572,148,1,0.002857142857142857,0,0,0.006756756756756757,224,22,0,110,25,0
adaptive,50x,fhe_filter,0.52,350,0,350,,,,201,0.5742857142857143,149,1,0.002857142857142857,0,0,0.006711409395973154,224,23,0,,,
mixed_traffic,50x,fhe_filter,0.52,700,350,350,83,0.2371428571428572,0.7628571428571429,201,0.5742857142857143,149,1,0.002857142857142857,0,0,0.006711409395973154,224,23,0,110,27,0
adaptive,50x,fhe_filter,0.53,350,0,350,,,,199,0.5685714285714286,151,1,0.002857142857142857,0,0,0.006622516556291391,224,25,0,,,
mixed_traffic,50x,fhe_filter,0.53,700,350,350,80,0.2285714285714286,0.7714285714285715,199,0.5685714285714286,151,1,0.002857142857142857,0,0,0.006622516556291391,224,25,0,110,30,0
adaptive,50x,fhe_filter,0.54,350,0,350,,,,195,0.5571428571428572,155,1,0.002857142857142857,0,0,0.006451612903225806,224,29,0,,,
mixed_traffic,50x,fhe_filter,0.54,700,350,350,77,0.22,0.78,195,0.5571428571428572,155,1,0.002857142857142857,0,0,0.006451612903225806,224,29,0,110,33,0
adaptive,50x,fhe_filter,0.55,350,0,350,,,,190,0.5428571428571428,160,1,0.002857142857142857,0,0,0.00625,224,34,0,,,
mixed_traffic,50x,fhe_filter,0.55,700,350,350,75,0.2142857142857143,0.7857142857142857,190,0.5428571428571428,160,1,0.002857142857142857,0,0,0.00625,224,34,0,110,35,0
adaptive,50x,fhe_filter,0.5600000000000001,350,0,350,,,,189,0.54,161,1,0.002857142857142857,0,0,0.006211180124223602,224,35,0,,,
mixed_traffic,50x,fhe_filter,0.5600000000000001,700,350,350,72,0.2057142857142857,0.7942857142857143,189,0.54,161,1,0.002857142857142857,0,0,0.006211180124223602,224,35,0,110,38,0
adaptive,50x,fhe_filter,0.57,350,0,350,,,,186,0.5314285714285715,164,1,0.002857142857142857,0,0,0.006097560975609756,224,38,0,,,
mixed_traffic,50x,fhe_filter,0.57,700,350,350,69,0.1971428571428571,0.8028571428571428,186,0.5314285714285715,164,1,0.002857142857142857,0,0,0.006097560975609756,224,38,0,110,41,0
adaptive,50x,fhe_filter,0.58,350,0,350,,,,181,0.5171428571428571,169,1,0.002857142857142857,0,0,0.005917159763313609,224,43,0,,,
mixed_traffic,50x,fhe_filter,0.58,700,350,350,66,0.1885714285714286,0.8114285714285714,181,0.5171428571428571,169,1,0.002857142857142857,0,0,0.005917159763313609,224,43,0,110,44,0
adaptive,50x,fhe_filter,0.59,350,0,350,,,,175,0.5,175,1,0.002857142857142857,0,0,0.005714285714285714,224,49,0,,,
mixed_traffic,50x,fhe_filter,0.59,700,350,350,61,0.1742857142857143,0.8257142857142857,175,0.5,175,1,0.002857142857142857,0,0,0.005714285714285714,224,49,0,110,49,0
adaptive,50x,fhe_filter,0.6,350,0,350,,,,170,0.4857142857142857,180,1,0.002857142857142857,0,0,0.005555555555555556,224,54,0,,,
mixed_traffic,50x,fhe_filter,0.6,700,350,350,59,0.1685714285714286,0.8314285714285714,170,0.4857142857142857,180,1,0.002857142857142857,0,0,0.005555555555555556,224,54,0,110,51,0
adaptive,50x,fhe_filter,0.61,350,0,350,,,,166,0.4742857142857143,184,1,0.002857142857142857,0,0,0.005434782608695652,224,58,0,,,
mixed_traffic,50x,fhe_filter,0.61,700,350,350,57,0.1628571428571429,0.8371428571428572,166,0.4742857142857143,184,1,0.002857142857142857,0,0,0.005434782608695652,224,58,0,110,53,0
adaptive,50x,fhe_filter,0.62,350,0,350,,,,163,0.4657142857142857,187,1,0.002857142857142857,0,0,0.0053475935828877,224,61,0,,,
mixed_traffic,50x,fhe_filter,0.62,700,350,350,57,0.1628571428571429,0.8371428571428572,163,0.4657142857142857,187,1,0.002857142857142857,0,0,0.0053475935828877,224,61,0,110,53,0
adaptive,50x,fhe_filter,0.63,350,0,350,,,,160,0.4571428571428571,190,1,0.002857142857142857,0,0,0.005263157894736842,224,64,0,,,
mixed_traffic,50x,fhe_filter,0.63,700,350,350,56,0.16,0.84,160,0.4571428571428571,190,1,0.002857142857142857,0,0,0.005263157894736842,224,64,0,110,54,0
adaptive,50x,fhe_filter,0.64,350,0,350,,,,159,0.4542857142857143,191,1,0.002857142857142857,0,0,0.005235602094240838,224,65,0,,,
mixed_traffic,50x,fhe_filter,0.64,700,350,350,48,0.1371428571428571,0.8628571428571429,159,0.4542857142857143,191,1,0.002857142857142857,0,0,0.005235602094240838,224,65,0,110,62,0
adaptive,50x,fhe_filter,0.65,350,0,350,,,,158,0.4514285714285714,192,1,0.002857142857142857,0,0,0.005208333333333333,224,66,0,,,
mixed_traffic,50x,fhe_filter,0.65,700,350,350,48,0.1371428571428571,0.8628571428571429,158,0.4514285714285714,192,1,0.002857142857142857,0,0,0.005208333333333333,224,66,0,110,62,0
adaptive,50x,fhe_filter,0.66,350,0,350,,,,156,0.4457142857142857,194,1,0.002857142857142857,0,0,0.005154639175257732,224,68,0,,,
mixed_traffic,50x,fhe_filter,0.66,700,350,350,47,0.1342857142857143,0.8657142857142858,156,0.4457142857142857,194,1,0.002857142857142857,0,0,0.005154639175257732,224,68,0,110,63,0
adaptive,50x,fhe_filter,0.67,350,0,350,,,,151,0.4314285714285714,199,2,0.005714285714285714,1,0.002857142857142857,0.01005025125628141,224,73,0,,,
mixed_traffic,50x,fhe_filter,0.67,700,350,350,45,0.1285714285714286,0.8714285714285714,151,0.4314285714285714,199,2,0.005714285714285714,1,0.002857142857142857,0.01005025125628141,224,73,0,110,65,0
adaptive,50x,fhe_filter,0.68,350,0,350,,,,148,0.4228571428571429,202,2,0.005714285714285714,1,0.002857142857142857,0.009900990099009901,224,76,0,,,
mixed_traffic,50x,fhe_filter,0.68,700,350,350,44,0.1257142857142857,0.8742857142857143,148,0.4228571428571429,202,2,0.005714285714285714,1,0.002857142857142857,0.009900990099009901,224,76,0,110,66,0
adaptive,50x,fhe_filter,0.6899999999999999,350,0,350,,,,144,0.4114285714285714,206,2,0.005714285714285714,1,0.002857142857142857,0.009708737864077669,224,80,0,,,
mixed_traffic,50x,fhe_filter,0.6899999999999999,700,350,350,43,0.1228571428571429,0.8771428571428571,144,0.4114285714285714,206,2,0.005714285714285714,1,0.002857142857142857,0.009708737864077669,224,80,0,110,67,0
adaptive,50x,fhe_filter,0.7,350,0,350,,,,141,0.4028571428571429,209,2,0.005714285714285714,1,0.002857142857142857,0.009569377990430622,224,83,0,,,
mixed_traffic,50x,fhe_filter,0.7,700,350,350,38,0.1085714285714286,0.8914285714285715,141,0.4028571428571429,209,2,0.005714285714285714,1,0.002857142857142857,0.009569377990430622,224,83,0,110,72,0
adaptive,50x,fhe_filter,0.71,350,0,350,,,,140,0.4,210,2,0.005714285714285714,1,0.002857142857142857,0.009523809523809525,224,84,0,,,
mixed_traffic,50x,fhe_filter,0.71,700,350,350,36,0.1028571428571429,0.8971428571428571,140,0.4,210,2,0.005714285714285714,1,0.002857142857142857,0.009523809523809525,224,84,0,110,74,0
adaptive,50x,fhe_filter,0.72,350,0,350,,,,137,0.3914285714285714,213,2,0.005714285714285714,1,0.002857142857142857,0.009389671361502348,224,87,0,,,
mixed_traffic,50x,fhe_filter,0.72,700,350,350,33,0.09428571428571429,0.9057142857142857,137,0.3914285714285714,213,2,0.005714285714285714,1,0.002857142857142857,0.009389671361502348,224,87,0,110,77,0
adaptive,50x,fhe_filter,0.73,350,0,350,,,,135,0.3857142857142857,215,3,0.008571428571428572,2,0.005714285714285714,0.01395348837209302,224,89,0,,,
mixed_traffic,50x,fhe_filter,0.73,700,350,350,30,0.08571428571428572,0.9142857142857143,135,0.3857142857142857,215,3,0.008571428571428572,2,0.005714285714285714,0.01395348837209302,224,89,0,110,80,0
adaptive,50x,fhe_filter,0.74,350,0,350,,,,134,0.3828571428571428,216,3,0.008571428571428572,2,0.005714285714285714,0.01388888888888889,224,90,0,,,
mixed_traffic,50x,fhe_filter,0.74,700,350,350,30,0.08571428571428572,0.9142857142857143,134,0.3828571428571428,216,3,0.008571428571428572,2,0.005714285714285714,0.01388888888888889,224,90,0,110,80,0
adaptive,50x,fhe_filter,0.75,350,0,350,,,,133,0.38,217,3,0.008571428571428572,2,0.005714285714285714,0.01382488479262673,224,91,0,,,
mixed_traffic,50x,fhe_filter,0.75,700,350,350,29,0.08285714285714285,0.9171428571428571,133,0.38,217,3,0.008571428571428572,2,0.005714285714285714,0.01382488479262673,224,91,0,110,81,0
adaptive,50x,fhe_filter,0.76,350,0,350,,,,129,0.3685714285714285,221,3,0.008571428571428572,2,0.005714285714285714,0.01357466063348416,224,95,0,,,
mixed_traffic,50x,fhe_filter,0.76,700,350,350,27,0.07714285714285714,0.9228571428571428,129,0.3685714285714285,221,3,0.008571428571428572,2,0.005714285714285714,0.01357466063348416,224,95,0,110,83,0
adaptive,50x,fhe_filter,0.77,350,0,350,,,,125,0.3571428571428572,225,3,0.008571428571428572,2,0.005714285714285714,0.01333333333333333,224,99,0,,,
mixed_traffic,50x,fhe_filter,0.77,700,350,350,24,0.06857142857142857,0.9314285714285714,125,0.3571428571428572,225,3,0.008571428571428572,2,0.005714285714285714,0.01333333333333333,224,99,0,110,86,0
adaptive,50x,fhe_filter,0.78,350,0,350,,,,120,0.3428571428571429,230,4,0.01142857142857143,2,0.005714285714285714,0.01739130434782609,224,104,0,,,
mixed_traffic,50x,fhe_filter,0.78,700,350,350,21,0.06,0.9399999999999999,120,0.3428571428571429,230,4,0.01142857142857143,2,0.005714285714285714,0.01739130434782609,224,104,0,110,89,0
adaptive,50x,fhe_filter,0.79,350,0,350,,,,118,0.3371428571428571,232,6,0.01714285714285714,3,0.008571428571428572,0.02586206896551724,224,106,0,,,
mixed_traffic,50x,fhe_filter,0.79,700,350,350,20,0.05714285714285714,0.9428571428571428,118,0.3371428571428571,232,6,0.01714285714285714,3,0.008571428571428572,0.02586206896551724,224,106,0,110,90,0
adaptive,50x,fhe_filter,0.8,350,0,350,,,,114,0.3257142857142857,236,6,0.01714285714285714,3,0.008571428571428572,0.02542372881355932,224,110,0,,,
mixed_traffic,50x,fhe_filter,0.8,700,350,350,16,0.04571428571428571,0.9542857142857143,114,0.3257142857142857,236,6,0.01714285714285714,3,0.008571428571428572,0.02542372881355932,224,110,0,110,94,0
adaptive,50x,fhe_filter,0.8100000000000001,350,0,350,,,,112,0.32,238,6,0.01714285714285714,3,0.008571428571428572,0.02521008403361345,224,112,0,,,
mixed_traffic,50x,fhe_filter,0.8100000000000001,700,350,350,15,0.04285714285714286,0.9571428571428572,112,0.32,238,6,0.01714285714285714,3,0.008571428571428572,0.02521008403361345,224,112,0,110,95,0
adaptive,50x,fhe_filter,0.82,350,0,350,,,,108,0.3085714285714286,242,7,0.02,4,0.01142857142857143,0.02892561983471074,224,116,0,,,
mixed_traffic,50x,fhe_filter,0.82,700,350,350,15,0.04285714285714286,0.9571428571428572,108,0.3085714285714286,242,7,0.02,4,0.01142857142857143,0.02892561983471074,224,116,0,110,95,0
adaptive,50x,fhe_filter,0.83,350,0,350,,,,103,0.2942857142857143,247,8,0.02285714285714286,4,0.01142857142857143,0.03238866396761134,224,121,0,,,
mixed_traffic,50x,fhe_filter,0.83,700,350,350,13,0.03714285714285714,0.9628571428571429,103,0.2942857142857143,247,8,0.02285714285714286,4,0.01142857142857143,0.03238866396761134,224,121,0,110,97,0
adaptive,50x,fhe_filter,0.84,350,0,350,,,,100,0.2857142857142857,250,8,0.02285714285714286,4,0.01142857142857143,0.032,224,124,0,,,
mixed_traffic,50x,fhe_filter,0.84,700,350,350,13,0.03714285714285714,0.9628571428571429,100,0.2857142857142857,250,8,0.02285714285714286,4,0.01142857142857143,0.032,224,124,0,110,97,0
adaptive,50x,fhe_filter,0.85,350,0,350,,,,93,0.2657142857142857,257,8,0.02285714285714286,4,0.01142857142857143,0.0311284046692607,224,131,0,,,
mixed_traffic,50x,fhe_filter,0.85,700,350,350,10,0.02857142857142857,0.9714285714285714,93,0.2657142857142857,257,8,0.02285714285714286,4,0.01142857142857143,0.0311284046692607,224,131,0,110,100,0
adaptive,50x,fhe_filter,0.86,350,0,350,,,,93,0.2657142857142857,257,8,0.02285714285714286,4,0.01142857142857143,0.0311284046692607,224,131,0,,,
mixed_traffic,50x,fhe_filter,0.86,700,350,350,8,0.02285714285714286,0.9771428571428571,93,0.2657142857142857,257,8,0.02285714285714286,4,0.01142857142857143,0.0311284046692607,224,131,0,110,102,0
adaptive,50x,fhe_filter,0.87,350,0,350,,,,89,0.2542857142857143,261,9,0.02571428571428571,5,0.01428571428571429,0.03448275862068965,224,135,0,,,
mixed_traffic,50x,fhe_filter,0.87,700,350,350,8,0.02285714285714286,0.9771428571428571,89,0.2542857142857143,261,9,0.02571428571428571,5,0.01428571428571429,0.03448275862068965,224,135,0,110,102,0
adaptive,50x,fhe_filter,0.88,350,0,350,,,,85,0.2428571428571429,265,9,0.02571428571428571,5,0.01428571428571429,0.0339622641509434,224,139,0,,,
mixed_traffic,50x,fhe_filter,0.88,700,350,350,7,0.02,0.98,85,0.2428571428571429,265,9,0.02571428571428571,5,0.01428571428571429,0.0339622641509434,224,139,0,110,103,0
adaptive,50x,fhe_filter,0.89,350,0,350,,,,77,0.22,273,9,0.02571428571428571,5,0.01428571428571429,0.03296703296703297,224,147,0,,,
mixed_traffic,50x,fhe_filter,0.89,700,350,350,4,0.01142857142857143,0.9885714285714285,77,0.22,273,9,0.02571428571428571,5,0.01428571428571429,0.03296703296703297,224,147,0,110,106,0
adaptive,50x,fhe_filter,0.9,350,0,350,,,,69,0.1971428571428571,281,9,0.02571428571428571,5,0.01428571428571429,0.03202846975088968,224,155,0,,,
mixed_traffic,50x,fhe_filter,0.9,700,350,350,4,0.01142857142857143,0.9885714285714285,69,0.1971428571428571,281,9,0.02571428571428571,5,0.01428571428571429,0.03202846975088968,224,155,0,110,106,0
adaptive,50x,fhe_filter,0.91,350,0,350,,,,58,0.1657142857142857,292,11,0.03142857142857143,6,0.01714285714285714,0.03767123287671233,224,166,0,,,
mixed_traffic,50x,fhe_filter,0.91,700,350,350,4,0.01142857142857143,0.9885714285714285,58,0.1657142857142857,292,11,0.03142857142857143,6,0.01714285714285714,0.03767123287671233,224,166,0,110,106,0
adaptive,50x,fhe_filter,0.92,350,0,350,,,,53,0.1514285714285714,297,11,0.03142857142857143,6,0.01714285714285714,0.03703703703703703,224,171,0,,,
mixed_traffic,50x,fhe_filter,0.92,700,350,350,3,0.008571428571428572,0.9914285714285714,53,0.1514285714285714,297,11,0.03142857142857143,6,0.01714285714285714,0.03703703703703703,224,171,0,110,107,0
adaptive,50x,fhe_filter,0.93,350,0,350,,,,47,0.1342857142857143,303,11,0.03142857142857143,6,0.01714285714285714,0.03630363036303631,224,177,0,,,
mixed_traffic,50x,fhe_filter,0.93,700,350,350,2,0.005714285714285714,0.9942857142857143,47,0.1342857142857143,303,11,0.03142857142857143,6,0.01714285714285714,0.03630363036303631,224,177,0,110,108,0
adaptive,50x,fhe_filter,0.9399999999999999,350,0,350,,,,44,0.1257142857142857,306,11,0.03142857142857143,6,0.01714285714285714,0.03594771241830065,224,180,0,,,
mixed_traffic,50x,fhe_filter,0.9399999999999999,700,350,350,2,0.005714285714285714,0.9942857142857143,44,0.1257142857142857,306,11,0.03142857142857143,6,0.01714285714285714,0.03594771241830065,224,180,0,110,108,0
adaptive,50x,fhe_filter,0.95,350,0,350,,,,35,0.1,315,11,0.03142857142857143,6,0.01714285714285714,0.03492063492063492,224,189,0,,,
mixed_traffic,50x,fhe_filter,0.95,700,350,350,1,0.002857142857142857,0.9971428571428571,35,0.1,315,11,0.03142857142857143,6,0.01714285714285714,0.03492063492063492,224,189,0,110,109,0
adaptive,50x,fhe_filter,0.96,350,0,350,,,,30,0.08571428571428572,320,11,0.03142857142857143,6,0.01714285714285714,0.034375,224,194,0,,,
mixed_traffic,50x,fhe_filter,0.96,700,350,350,1,0.002857142857142857,0.9971428571428571,30,0.08571428571428572,320,11,0.03142857142857143,6,0.01714285714285714,0.034375,224,194,0,110,109,0
adaptive,50x,fhe_filter,0.97,350,0,350,,,,24,0.06857142857142857,326,11,0.03142857142857143,6,0.01714285714285714,0.03374233128834356,224,200,0,,,
mixed_traffic,50x,fhe_filter,0.97,700,350,350,0,0,1,24,0.06857142857142857,326,11,0.03142857142857143,6,0.01714285714285714,0.03374233128834356,224,200,0,110,110,0
adaptive,50x,fhe_filter,0.98,350,0,350,,,,12,0.03428571428571429,338,11,0.03142857142857143,6,0.01714285714285714,0.03254437869822485,224,212,0,,,
mixed_traffic,50x,fhe_filter,0.98,700,350,350,0,0,1,12,0.03428571428571429,338,11,0.03142857142857143,6,0.01714285714285714,0.03254437869822485,224,212,0,110,110,0
adaptive,50x,fhe_filter,0.99,350,0,350,,,,4,0.01142857142857143,346,12,0.03428571428571429,7,0.02,0.03468208092485549,224,220,0,,,
mixed_traffic,50x,fhe_filter,0.99,700,350,350,0,0,1,4,0.01142857142857143,346,12,0.03428571428571429,7,0.02,0.03468208092485549,224,220,0,110,110,0
adaptive,50x,fhe_filter,1,350,0,350,,,,0,0,350,12,0.03428571428571429,7,0.02,0.03428571428571429,224,224,0,,,
mixed_traffic,50x,fhe_filter,1,700,350,350,0,0,1,0,0,350,12,0.03428571428571429,7,0.02,0.03428571428571429,224,224,0,110,110,0
