row_id,exposure_condition,eval_dataset,condition,filter_mode,source_type,filter_decision,response_generated,filter_total_ms,llm_generation_ms,routing_ms,total_pipeline_ms
mixed_benign_operational_transaction_scoring_001,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,63.81403497653082,184.6188631243422,0.01495302421972156,248.4478511250927
mixed_benign_operational_transaction_scoring_002,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,58.30581102054566,184.6188631243422,0.005328038241714239,242.9300021831295
mixed_benign_operational_transaction_scoring_003,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.60559702664614,184.6188631243422,0.003836001269519329,241.2282961522578
mixed_benign_operational_transaction_scoring_004,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,58.31322097219527,184.6188631243422,0.003565975930541754,242.935650072468
mixed_benign_operational_transaction_scoring_005,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,58.1251599942334,184.6188631243422,0.00327499583363533,242.7472981144092
mixed_benign_operational_transaction_scoring_006,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.16396403638646,184.6188631243422,0.003214983735233545,240.7860421444639
mixed_benign_operational_transaction_scoring_007,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,59.65042900061235,184.6188631243422,0.003554974682629108,244.2728470996371
mixed_benign_operational_transaction_scoring_008,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.81686499156058,184.6188631243422,0.003566034138202667,241.439294150041
mixed_benign_operational_transaction_scoring_009,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.87857501814142,184.4630199993844,0.003455032128840685,240.3450500496547
mixed_benign_operational_transaction_scoring_010,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.971534922719,184.4630199993844,0.003374996595084667,240.4379299186985
mixed_benign_operational_transaction_scoring_011,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.97200796566904,184.4630199993844,0.003285007551312447,241.4383129726048
mixed_benign_operational_transaction_scoring_012,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.99623399414122,184.4630199993844,0.003104971256107092,241.4623589647817
mixed_benign_operational_transaction_scoring_013,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.10571493161842,184.4630199993844,0.00297400401905179,240.5717089350219
mixed_benign_operational_transaction_scoring_014,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.20452301809564,184.4630199993844,0.002995016984641552,240.6705380344647
mixed_benign_operational_transaction_scoring_015,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.92503497609869,184.4630199993844,0.00297400401905179,240.3910289795022
mixed_benign_operational_transaction_scoring_016,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.20248097693548,184.4630199993844,0.002845015842467546,240.6683459921624
mixed_benign_operational_transaction_scoring_017,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.90139899868518,182.0791800055304,0.003385997842997313,237.9839650020585
mixed_benign_operational_transaction_scoring_018,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,58.59716894337907,182.0791800055304,0.003074004780501127,240.6794229536899
mixed_benign_operational_transaction_scoring_019,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.31435895338655,182.0791800055304,0.003204972017556429,238.3967439309345
mixed_benign_operational_transaction_scoring_020,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.09275703318417,182.0791800055304,0.003194960299879313,238.1751319990144
mixed_benign_operational_transaction_scoring_021,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.91271694377065,182.0791800055304,0.002984015736728907,238.9948809650377
mixed_benign_operational_transaction_scoring_022,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.02256098063663,182.0791800055304,0.003385008312761784,238.1051259944797
mixed_benign_operational_transaction_scoring_023,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,54.82885800302029,182.0791800055304,0.003435998223721981,236.9114740067744
mixed_benign_operational_transaction_scoring_024,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.16836104309186,182.0791800055304,0.003335007932037115,238.2508760565543
mixed_benign_operational_transaction_scoring_025,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.17144494317472,181.6429622485884,0.003295019268989563,237.8177022110322
mixed_benign_operational_transaction_scoring_026,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.0574330156669,181.6429622485884,0.003024993930011988,237.7034202581854
mixed_benign_operational_transaction_scoring_027,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.54514604248106,181.6429622485884,0.003014982212334871,238.1911232732818
mixed_benign_operational_transaction_scoring_028,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.6727759540081,181.6429622485884,0.003074994310736656,237.3188131969073
mixed_benign_operational_transaction_scoring_029,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.6493200128898,181.6429622485884,0.002943968866020441,237.2952262303443
mixed_benign_operational_transaction_scoring_030,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.1893530539237,181.6429622485884,0.003103981725871563,237.835419284238
mixed_benign_operational_transaction_scoring_031,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.61644192878157,181.6429622485884,0.002965040039271116,238.2623692174093
mixed_benign_operational_transaction_scoring_032,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,58.20708198007196,181.6429622485884,0.002934015356004238,239.8529782440164
mixed_benign_operational_transaction_scoring_033,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,57.88955395109951,181.5604216244537,0.002994958776980639,239.4529705343302
mixed_benign_operational_transaction_scoring_034,50x,mixed_traffic,fhe_filter,fhe_filter,benign,BLOCK,0,57.18190100742504,0,0.003425986506044865,57.18532699393108
mixed_benign_operational_transaction_scoring_035,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.97531097009778,181.5604216244537,0.003255030605942011,237.5389876251575
mixed_benign_operational_transaction_scoring_036,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.26687797484919,181.5604216244537,0.003254972398281097,237.8305545717012
mixed_benign_operational_transaction_scoring_037,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.68358394177631,181.5604216244537,0.003085006028413773,238.2470905722585
mixed_benign_operational_transaction_scoring_038,50x,mixed_traffic,fhe_filter,fhe_filter,benign,BLOCK,0,56.26921000657603,0,0.002824002876877785,56.27203400945291
mixed_benign_operational_transaction_scoring_039,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.07102293288335,181.5604216244537,0.003224995452910662,237.63466955279
mixed_benign_operational_transaction_scoring_040,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.78983097802848,181.5604216244537,0.003153982106596231,237.3534065845888
mixed_benign_operational_transaction_scoring_041,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,59.24677301663905,181.5604216244537,0.003104971256107092,240.8102996123489
mixed_benign_operational_transaction_scoring_042,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,55.8891809778288,181.5604216244537,0.002784014213830233,237.4523866164964
mixed_benign_operational_transaction_scoring_043,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.61064304877073,183.3163017508923,0.002913991920650005,239.9298587915837
mixed_benign_operational_transaction_scoring_044,50x,mixed_traffic,fhe_filter,fhe_filter,benign,BLOCK,0,55.74085790431127,0,0.002995016984641552,55.74385292129591
mixed_benign_operational_transaction_scoring_045,50x,mixed_traffic,fhe_filter,fhe_filter,benign,ALLOW,1,56.12241994822398,183.3163017508923,0.002954038791358471,239.4416757379076
mixed_benign_operational_transaction_scoring_046,50x,mixed_traffic,fhe_filter,fhe_filter,benign,BLOCK,0,55.61775201931596,0,0.002755026798695326,55.62050704611465
