row_id,eval_dataset,filter_mode,embedding_ms,encryption_ms,fhe_scoring_ms,decryption_ms,threshold_ms,io_ms,total_filter_ms
mixed_benign_operational_transaction_scoring_001,mixed_traffic,fhe_filter,14.36374097829685,5.761175008956343,38.92610897310078,3.35876498138532,0.04908401751890779,,62.69144301768392
mixed_benign_operational_transaction_scoring_002,mixed_traffic,fhe_filter,8.952418982516974,5.558923003263772,39.09502300666645,3.507847955916077,0.04249397898092866,,57.38806293811649
mixed_benign_operational_transaction_scoring_003,mixed_traffic,fhe_filter,8.624999027233571,5.464992020279169,41.58844001358375,3.19768296321854,0.03785704029724002,,59.14119206136093
mixed_benign_operational_transaction_scoring_004,mixed_traffic,fhe_filter,8.49834899418056,5.542579048778862,40.12639803113416,3.69940500240773,0.04253297811374068,,58.13865800155327
mixed_benign_operational_transaction_scoring_005,mixed_traffic,fhe_filter,8.323546964675188,5.713353981263936,39.51678401790559,3.269130014814436,0.04278396954759955,,57.0955349248834
mixed_benign_operational_transaction_scoring_006,mixed_traffic,fhe_filter,8.496946014929563,5.635467998217791,40.36107996944338,3.244642983190715,0.0410510110668838,,58.00832202658057
mixed_benign_operational_transaction_scoring_007,mixed_traffic,fhe_filter,8.626780996564776,5.589808977674693,38.74109196476638,3.316151036415249,0.04082196392118931,,56.55134993139654
mixed_benign_operational_transaction_scoring_008,mixed_traffic,fhe_filter,8.55197903001681,5.328266997821629,38.4759739972651,3.41665098676458,0.03932794788852334,,56.04243493871763
mixed_benign_operational_transaction_scoring_009,mixed_traffic,fhe_filter,8.492950990330428,5.63845201395452,38.48532802658156,3.272055007982999,0.04234403604641557,,56.16068403469399
mixed_benign_operational_transaction_scoring_010,mixed_traffic,fhe_filter,8.482425997499377,5.237590987235308,38.4732999955304,3.37424804456532,0.04021002678200603,,55.83624803693965
mixed_benign_operational_transaction_scoring_011,mixed_traffic,fhe_filter,8.918178034946322,5.415647989138961,38.71958999661729,3.348518977873027,0.04086201079189777,,56.67078902479261
